"Speciality","contract","LicenseNumber","LocationNumber","FacInstanceId","FacilityType","FacilityName","FacilityStatus","LocationAddress","LocationCity","LocationState","LocationZipCode","LocationCounty","MailAddress","MailCity","MailState","MailZipCode","TelephoneNmbr","FaxNmbr","ConfidentialFaxNmbr","RCSRegionUnit","SpecialityCode","ContractCode","FacilityPOC","LicensedBedCount","LicenseExpirationDate","CheckCompleteDate","CheckType","POCId","MemoryCertFlag","Disclosure of Services","Has Reports?","Reports Location",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Expanded Community Services, Adult Family Home","754121","40010919","45586","AF  ","Amani Place AFH","OP    ","6603 E 15th Ave","Spokane Valley","WA","99212","Spokane","6603 E 15th Ave","Spokane Valley","WA","99212","(509) 515-3336","","(509) 581-0203","1E","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Amusavi, Fred","6","","","","887149","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754121","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=754121",
"Mental Health, Dementia","Specialized Behavior Support, Expanded Community Services, Adult Family Home","753275","40010349","44232","AF  ","Amani Place AFH","OP    ","313 S McDonald Rd","Spokane Valley","WA","99216","Spokane","313 S McDonald Rd","Spokane Valley","WA","99216","(509) 515-3336","","(509) 581-0203","1E","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 ","Amusavi, Kelsey M.","6","","","","539539","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753275","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=753275",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Expanded Community Services, Adult Family Home","755422","40011817","47228","AF  ","Amara Adult Family Home LLC","OP    ","5720 N Maple St","Spokane","WA","99205","Spokane","5720 N Maple St","Spokane","WA","99205","(509) 474-1243","(509) 828-0552","(509) 474-1261","1E","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Yongo, Nigel","4","","","","871086","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=755422","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=755422",
"Mental Health, Dementia, Developmental Disabilities","Adult Family Home","758234","40014378","51169","AF  ","Amazing Grace Skilled care Adult Family Home LLC","OP    ","3556 S Wapiti Ln","Spokane Valley","WA","99206","Spokane","3556 S Wapiti Ln","Spokane","WA","99206","(509) 816-1681","","","1E","SPMI, SPDE, SPDD","1080XS-12 ","Silayi, Emmy M.","5","","","","970849","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=758234","No"," ",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Private Duty Nursing, HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","755195","40011636","46922","AF  ","Amazing Grace1 AFH LLC","OP    ","2304 E 60th Ave","Spokane","WA","99223","Spokane","2304 E 60th Ave","Spokane","WA","99223","(469) 456-2804","","(509) 315-8899","1E","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Kiambuthia, Grace","6","","","","825614","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=755195","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=755195",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Expanded Community Services, DDA Meaningful Day, Adult Family Home","757393","40013678","50163","AF  ","Amazing Hands LLC","OP    ","2613 S Davis Rd","Spokane Valley","WA","99216","Spokane","2613 S Davis Rd","Spokane Valley","WA","99216","(509) 381-5093","","","1E","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Mungai, Alice W.","6","","","","1032889","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=757393","No"," ",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Expanded Community Services, Adult Family Home","757001","40013237","49538","AF  ","Ambassador 2 AFH","OP    ","5223 S Smith Ct","Spokane","WA","99223","Spokane","5223 S Smith Ct","Spokane","WA","99223","(509) 418-2575","","","1E","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Nkurruna, Lydia N.","5","","","","751848","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=757001","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=757001",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","754766","40011327","46393","AF  ","Ambassador Adult Family Home, LLC","OP    ","5220 S Smith Ct","Spokane","WA","99223","Spokane","PO Box 30238","Spokane","WA","99223","(509) 448-3992","","(866) 702-7336","1E","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Nkurruna, Lydia N.","6","","","","751848","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754766","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=754766",
"Mental Health, Dementia","Specialized Behavior Support, Expanded Community Services, Adult Family Home","757915","40014185","50899","AF  ","AMBIENCE LIVING ADULT FAMILY HOME","OP    ","9208 E Buckeye Ave","Spokane","WA","99206","Spokane","9208 E Buckeye Ave","Spokane","WA","99206","(425) 515-6438","","","1E","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 ","Ng'ang'a, George G.","6","","","","1139101","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=757915","No"," ",
"Mental Health, Dementia, Developmental Disabilities","Adult Family Home","758081","40014326","51098","AF  ","Amiable Place AFH LLC","OP    ","1621 S Woodlawn Rd","Spokane Valley","WA","99216","Spokane","1621 S Woodlawn Rd","Spokane Valley","WA","99216","(509) 505-4020","","","1E","SPMI, SPDE, SPDD","1080XS-12 ","MURIUKI, SAMUEL C.","6","","","","917826","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=758081","No"," ",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Expanded Community Services, Adult Family Home","754611","40011208","46206","AF  ","Ample Care AFH LLC","OP    ","2511 W Longfellow Ave","Spokane","WA","99205","Spokane","2511 W Longfellow Ave","Spokane","WA","99205","(509) 290-6623","","(509) 960-7260","1E","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Kimani, Grace","6","","","","1157011","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754611","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=754611",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Expanded Community Services, Adult Family Home","757212","40013300","49625","AF  ","Ample Care AFH, LLC","OP    ","2503 W Longfellow Ave","SPOKANE","WA","99205","Spokane","2503 W Longfellow Ave","SPOKANE","WA","99205","(509) 290-6623","","","1E","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Kimani, Peter","6","","","","588230","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=757212","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=757212",
"Mental Health, Dementia","Specialized Behavior Support, HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","755761","40011965","47480","AF  ","Anar Adult Family Home LLC","OP    ","2809 W Holyoke Ave","Spokane","WA","99208","Spokane","2809 W Holyoke Ave","Spokane","WA","99208","(509) 315-5866","","(509) 740-3759","1E","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Lashgari, Leyla","6","","","","1019707","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=755761","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=755761",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","756448","40012753","48809","AF  ","Angel Care AFH LLC","OP    ","8823 E Sinto Ave","Spokane Valley","WA","99037","Spokane","8823 E Sinto Ave","Spokane Valley","WA","99037","(509) 505-4080","","(509) 267-8339","1E","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Mugo, Anne W.","6","","","","1014711","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=756448","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=756448",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Expanded Community Services, Adult Family Home","754576","40006891","46056","AF  ","Angel Cottage (AFH)","OP    ","6611 W Mason Rd","Deer Park","WA","99006","Spokane","6611 W Mason Rd","Deer Park","WA","99006","(509) 276-9030","","","1E","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Harkins, Tammie S.","6","","","","1019913","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754576","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=754576",
"Mental Health, Dementia","Specialized Behavior Support, Expanded Community Services, Adult Family Home","758722","40014940","52009","AF  ","ANGEL GABRIEL AFH LLC","OP    ","2923 E 12th Ave","Spokane","WA","99202","Spokane","2923 E 12th Ave","Spokane","WA","99202","(425) 314-0207","","","1E","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 ","Ndarua, Florence N.","6","","","","719272","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=758722","No"," ",
"Mental Health, Dementia","Adult Family Home","756604","40005290","49132","AF  ","Angelic Adult Care LLC","OP    ","227 E Midway Rd","Colbert","WA","99005","Spokane","227 E Midway Rd","Colbert","WA","99005","(509) 443-5033","","(509) 443-5025","1E","SPMI, SPDE","1080XS-12 ","Starbuck, Shreeise","6","","","","655224","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=756604","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=756604",
"Mental Health, Dementia, Developmental Disabilities","Adult Family Home","604400","40006044","37512","AF  ","ANGELS HOUSE ADULT FAMILY HOME","OP    ","12721 E 12th Ave","Spokane Valley","WA","99216","Spokane","12721 E 12th Ave","Spokane Valley","WA","99216","(509) 891-2492","","","1E","SPMI, SPDE, SPDD","1080XS-12 ","Harris, Angel L.","6","","","","221153","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=604400","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=604400",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","754022","40001758","45503","AF  ","Angels Landing 1","OP    ","4217 N MARINGO DR","SPOKANE","WA","99212","Spokane","4217 N MARINGO DR","SPOKANE","WA","99212","(509) 443-4632","","(509) 924-2756","1E","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Nderitu, George M.","6","","","","1026228","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754022","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=754022",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Expanded Community Services, Adult Family Home","756118","40012323","48108","AF  ","Angels Landing AFH LLC","OP    ","6908 E Mansfield Ave","Spokane Valley","WA","99212","Spokane","6908 E Mansfield Ave","Spokane Valley","WA","99212","(509) 822-7200","","(509) 222-7252","1E","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","KIRUTHI, FAITH K.","6","","","","987275","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=756118","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=756118",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","755293","40007335","47505","AF  ","Angels Place Adult Family Home LLC","OP    ","15405 E 12th Ave","Spokane Valley","WA","99037","Spokane","15405 E 12th Ave","Spokane Valley","WA","99037","(714) 948-3238","","(509) 847-1112","1E","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Ngondi, Jane","6","","","","1025603","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=755293","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=755293",
"Mental Health, Dementia, Developmental Disabilities","Adult Family Home","758324","40014422","51223","AF  ","Angels Wing Adult Family Home, LLC","OP    ","4718 N Bolivar Ct","Spokane Valley","WA","99216","Spokane","4718 N Bolivar","Spokane Valley","WA","99216","(509) 418-2091","","","1E","SPMI, SPDE, SPDD","1080XS-12 ","Brandau, Epeti L.","6","","","","922056","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=758324","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=758324",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Expanded Community Services, Adult Family Home","757383","40013096","50123","AF  ","ANUDO AFH LLC","OP    ","4022 W Kathleen Ave","Spokane","WA","99208","Spokane","4022 W Kathleen Ave","Spokane","WA","99208","(509) 242-3968","","","1E","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","NJENGA, LUCY W.","6","","","","775965","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=757383","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=757383",
"Mental Health, Dementia, Developmental Disabilities","Adult Family Home","758314","40014442","51268","AF  ","APEX ADULT FAMILY HOME","OP    ","5527 N Campbell Rd","Otis Orchards","WA","99027","Spokane","","","  ","","(509) 514-3959","","","1E","SPMI, SPDE, SPDD","1080XS-12 ","UNGUREANU, CHRISTINEL","6","","","","1169974","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=758314","No"," ",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Expanded Community Services, Adult Family Home","758477","40014730","51695","AF  ","Apollo's Bliss LLC","OP    ","17828 E Apollo Rd","Spokane Valley","WA","99016","Spokane","17828 E Apollo Rd","Spokane Valley","WA","99016","(509) 991-3203","","","1E","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Kisio, Hellen","5","","","","972249","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=758477","No"," ",
"Mental Health, Dementia","Specialized Behavior Support, HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","756861","40013167","49437","AF  ","Aramah AFH LLC","OP    ","3729 W Delbert Ave","Spokane","WA","99208","Spokane","3729 W Delbert Ave","Spokane","WA","99208","(509) 418-2904","","(509) 418-2905","1E","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Macharia, David","5","","","","823516","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=756861","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=756861",
"Mental Health, Dementia","Specialized Behavior Support, Expanded Community Services, Adult Family Home","588100","40005881","37390","AF  ","Arbor Rose Adult Family Home, Inc.","OP    ","2214 E 36th Ave","Spokane","WA","99203","Spokane","PO Box 8401","Spokane","WA","99203","(509) 448-7200","","(509) 448-6800","1E","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 ","Andrews, Steven C.","6","","","","754328","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=588100","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=588100",
"Mental Health, Dementia","Specialized Behavior Support, Expanded Community Services, Adult Family Home","754532","40011047","45855","AF  ","Arcadia46 LLC","OP    ","4626 E 22nd Ct","Spokane","WA","99223","Spokane","4626 E 22nd Ct","Spokane","WA","99223","(509) 279-2155","","(509) 279-2155","1E","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 ","Kipelian, David","6","","","","692687","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754532","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=754532",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Expanded Community Services, Adult Family Home","757671","40013851","50452","AF  ","Arcadian Adult Family Home","OP    ","7910 E Princeton Ave","Spokane Valley","WA","99212","Spokane","7910 E Princeton Ave","Spokane Valley","WA","99212","(509) 939-1944","","","1E","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","KANGARA, BETTY W.","6","","","","1036289","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=757671","No"," ",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Expanded Community Services, Adult Family Home","758802","40012959","52168","AF  ","ARISE AND SHINE ADULT FAMILY HOME LLC","OP    ","11824 E 31st Ave","Spokane Valley","WA","99206","Spokane","11824 E 31st Ave","Spokane Valley","WA","99206","(651) 636-5896","","","1E","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Ondoro, Judith A.","5","","","","1025211","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=758802","No"," ",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Private Duty Nursing, Expanded Community Services, DDA Meaningful Day, Adult Family Home","755611","40011909","47391","AF  ","Arise and Shine LLC","OP    ","13119 E Semro Ave","Spokane Valley","WA","99216","Spokane","13119 E Semro Ave","Spokane Valley","WA","99216","(509) 315-4606","","(509) 413-1036","1E","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Ondoro, Judith A.","5","","","","1025211","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=755611","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=755611",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","757278","40013447","49819","AF  ","ARK 2 AFH","OP    ","5903 W Yorktown Ln","Spokane","WA","99208","Spokane","5903 W Yorktown Ln","Spokane","WA","99208","(509) 822-7706","","","1E","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Agui, Edwin K.","6","","","","1014118","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=757278","No"," ",
"Mental Health, Dementia","Specialized Behavior Support, Expanded Community Services, Adult Family Home","756149","40012442","48306","AF  ","Ark Agency","OP    ","3121 N Woodruff Rd","Spokane","WA","99206","Spokane","3121 N Woodruff Rd","Spokane","WA","99206","(253) 219-6954","","","1E","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 ","MUKUNDI, ALLAN M.","6","","","","696893","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=756149","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=756149",
"Mental Health, Dementia, Developmental Disabilities","WCF Respite, WCF AFH SOW, Specialized Behavior Support, Expanded Community Services, Adult Family Home","754692","40011300","46353","AF  ","Ark Home Care","OP    ","2415 W Wedgewood Ave","Spokane","WA","99208","Spokane","2415 W Wedgewood Ave","Spokane","WA","99208","(509) 443-4625","","(509) 471-2410","1E","SPMI, SPDE, SPDD","1403XS-12 , 1403XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Vigehi, Bridgid","6","","","","1201929","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754692","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=754692",
"Mental Health, Dementia","Specialized Behavior Support, HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","756283","40012542","48474","AF  ","Ark of Hope Adult Family Home LLC","OP    ","5617 S Madelia St","Spokane","WA","99223","Spokane","5617 S Madelia St","Spokane","WA","99223","(509) 934-0880","","","1E","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","ABRAHA, WINTA","6","","","","932024","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=756283","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=756283",
"Mental Health, Dementia","Adult Family Home","758443","40014613","51536","AF  ","ARK OF LILA AFH","OP    ","5909 W Hopi Ct","Spokane","WA","99208","Spokane","5909 W Hopi Ct","Spokane","WA","99208","(509) 418-2963","","","1E","SPMI, SPDE","1080XS-12 ","KC, Radhika","6","","","","1209612","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=758443","No"," ",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","756091","40012384","48208","AF  ","Ark Valley Adult Family Home LLC","OP    ","6412 E 9th Ave","Spokane Valley","WA","99212","Spokane","6412 E 9th Ave","Spokane Valley","WA","99212","(509) 723-3568","","(509) 461-5710","1E","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","ABRAHA, AMAN A.","6","","","","443998","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=756091","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=756091",
"Mental Health, Dementia","HCS Meaningful Day, DDA Meaningful Day, Adult Family Home","173701","40001737","33230","AF  ","ARLETTA'S ADULT HOME","OP    ","4126 S ADAMS RD","VERADALE","WA","99037","Spokane","4126 S ADAMS RD","VERADALE","WA","99037","(509) 926-8168","","(509) 893-1952","1E","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 ","Kaczmarek, Arletta T.","6","","","","1018267","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=173701","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=173701",
"Mental Health, Dementia, Developmental Disabilities","Adult Family Home","469600","40004696","36436","AF  ","ARTHUR ARMS AFH","OP    ","652 SOUTH ARTHUR ST","SPOKANE","WA","99202","Spokane","652 S ARTHUR ST","SPOKANE","WA","99202","(509) 532-1723","","","1E","SPMI, SPDE, SPDD","1080XS-12 ","Jones, Anthony R.","6","","","","452697","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=469600","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=469600",
"Mental Health, Dementia","Adult Family Home","757309","40013560","50000","AF  ","Aruga by Mireya","OP    ","8421 N Country Homes Blvd","Spokane","WA","99208","Spokane","8421 N Country Homes Blvd","Spokane","WA","99208","(509) 808-2919","","(509) 867-3655","1E","SPMI, SPDE","1080XS-12 ","Talasila, Lakshmi D.","6","","","","1026024","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=757309","No"," ",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Expanded Community Services, Adult Family Home","756549","40011202","48996","AF  ","Ashley's Family Care Services LLC","OP    ","3807 S Mercy Drive","Spokane Valley","WA","99206","Spokane","3807 S Mercy Drive","Spokane Valley","WA","99206","(509) 290-6070","","(509) 598-8749","1E","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Lompo, Joyce K.","6","","","","180667","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=756549","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=756549",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Expanded Community Services, Adult Family Home","756586","40012832","48924","AF  ","Aspen Acres Family Home LLC","OP    ","4507 N Avalon Ct","Spokane Valley","WA","99216","Spokane","22 NW Earl Ln","College Place","WA","99324","(208) 281-6003","","","1E","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Bauhs, Tracy","6","","","","448547","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=756586","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=756586",
"Mental Health, Dementia, Developmental Disabilities","No Contract","759045","40015053","52162","AF  ","AT BROOKHOUSE ADULT FAMILY HOME LLC","OP    ","3122 W Weile Ave","Spokane","WA","99208","Spokane","3122 W Weile Ave","Spokane","WA","99208","(206) 251-9680","","","1E","SPMI, SPDE, SPDD","","Kamau, Serah W.","6","","","","605570","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=759045","No"," ",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Expanded Community Services, Adult Family Home","757566","40011535","50411","AF  ","AT BROOKHOUSE TWO ADULT FAMILY HOME LLC","OP    ","16110 N Gleneden Dr","Spokane","WA","99208","Spokane","16110 N Gleneden Dr","Spokane","WA","99208","(509) 295-7464","","","1E","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","KAMAU, MARILYN","6","","","","562972","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=757566","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=757566",
"Mental Health, Dementia","Specialized Behavior Support, Expanded Community Services, Adult Family Home","757003","40013196","49483","AF  ","AT COMFORT AFH LLC","OP    ","13723 E MALLON LN","SPOKANE VALLEY","WA","99216","Spokane","13723 E MALLON LN","SPOKANE VALLEY","WA","99216","(919) 259-2456","","","1E","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 ","Ngwaro, Susan N.","6","","","","1014168","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=757003","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=757003",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Expanded Community Services, Adult Family Home","756289","40012456","48334","AF  ","At Highly Favored 2 Adult Family Home","OP    ","7802 E Skyline Dr","Spokane Valley","WA","99212","Spokane","7802 E Skyline Dr","Spokane Valley","WA","99212","(509) 315-9509","","","1E","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Kamau, Joseph R.","6","","","","1025775","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=756289","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=756289",
