"Speciality","contract","LicenseNumber","LocationNumber","FacInstanceId","FacilityType","FacilityName","FacilityStatus","LocationAddress","LocationCity","LocationState","LocationZipCode","LocationCounty","MailAddress","MailCity","MailState","MailZipCode","TelephoneNmbr","FaxNmbr","ConfidentialFaxNmbr","RCSRegionUnit","SpecialityCode","ContractCode","FacilityPOC","LicensedBedCount","LicenseExpirationDate","CheckCompleteDate","CheckType","POCId","MemoryCertFlag","Disclosure of Services","Has Reports?","Reports Location",
"Mental Health, Dementia, Developmental Disabilities","No Contract","756793","40013067","49288","AF  ","Advanced Care Homes at Cobble Creek LLC","OP    ","10501 SE 302nd St","Auburn","WA","98092","King","10501 SE 302nd St","Auburn","WA","98092","(253) 737-5444","","(253) 329-2464","2G","SPMI, SPDE, SPDD","","Njoroge, Mary W.","6","","","","1016801","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=756793","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=756793",
"Mental Health, Dementia","HCS Meaningful Day, DDA Meaningful Day, Adult Family Home","756786","40001300","49369","AF  ","Advanced Home Care LLC","OP    ","25407 117th Pl SE","Kent","WA","98030","King","25407 117th Pl SE","Kent","WA","98030","(253) 859-5808","","(253) 520-3567","2E","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 ","Molla, Mesfin H.","6","","","","1016598","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=756786","No"," ",
"Mental Health, Dementia, Developmental Disabilities","Adult Family Home","758071","40014152","50863","AF  ","ADVANCED SENIOR CARE LLC","OP    ","12541 37th Ave NE Unit B","Seattle","WA","98125","King","12541 37th Ave NE Unit B","Seattle","WA","98125","(206) 513-7789","","","2E","SPMI, SPDE, SPDD","1080XS-12 ","KAHSAY, TEKLEAB","6","","","","620606","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=758071","No"," ",
"Mental Health, Dementia, Developmental Disabilities","HCS Meaningful Day, DDA Meaningful Day, Adult Family Home","753960","40008520","45297","AF  ","Advanced Senior Care LLC","OP    ","12558 22nd Avenue NE","SEATTLE","WA","98125","King","12558 22nd Avenue NE","SEATTLE","WA","98125","(206) 367-0646","","(206) 440-1800","2E","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","KAHSAY, TEKLEAB","6","","","","620606","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753960","No"," ",
"Mental Health, Dementia, Developmental Disabilities","WCF Respite, WCF AFH SOW, Expanded Community Services, Adult Family Home","754810","40011358","46437","AF  ","Adykam Adult Family Home - 11 LLC","OP    ","32252 8th Ave SW","Federal Way","WA","98023","King","32252 8th Ave SW","Federal Way","WA","98023","","","(206) 212-4979","2E","SPMI, SPDE, SPDD","1403XS-12 , 1403XS-12 , 1080XS-12 , 1080XS-12 ","Ndua, Yvonne W.","6","","","","634951","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754810","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=754810",
"Mental Health, Dementia, Developmental Disabilities","WCF Respite, WCF AFH SOW, HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","753392","40010432","44441","AF  ","Adykam Adult Family Home LLC","OP    ","31720 7th Ave S","Federal Way","WA","98003","King","31720 7th Ave S","Federal Way","WA","98003","(206) 592-2455","","(206) 219-4979","2G","SPMI, SPDE, SPDD","1403XS-12 , 1403XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Maina, Anne W.","6","","","","452017","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753392","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=753392",
"Mental Health, Dementia","No Contract","757900","40014070","50753","AF  ","Aeon Senior Living","OP    ","24215 SE 24th St","Sammamish","WA","98075","King","24215 SE 24th St","Sammamish","WA","98075","(425) 777-6569","","","2G","SPMI, SPDE","","Chen, Nicholas","6","","","","1052826","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=757900","No"," ",
"Mental Health, Dementia, Developmental Disabilities","HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","752276","40009554","41328","AF  ","AFFABLE CARING ADULT FAMILY HOME LLC","OP    ","20049 104TH PL SE","KENT","WA","98031","King","20049 104TH PL SE","KENT","WA","98031","(253) 520-4799","","(877) 228-5283","2E","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Kamara, Alimamy D.","6","","","","1025051","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=752276","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=752276",
"Mental Health, Dementia","Adult Family Home","757230","40013391","49743","AF  ","AFH ALL SENIOR CARE LLC","OP    ","20057 120TH AVE SE","Kent","WA","98031","King","405 sw 41st street SUITE 407","Renton","WA","98057","(253) 246-7689","","","2E","SPMI, SPDE","1080XS-12 ","Torkelson, Daniela C.","5","","","","187414","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=757230","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=757230",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Expanded Community Services, Adult Family Home","754145","40010267","45578","AF  ","AFH For Seniors LLC","OP    ","14413 113th Place NE","Kirkland","WA","98034","King","14413 113th Place NE","Kirkland","WA","98034","(425) 402-9407","","(888) 244-0271","2G","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Estrada, Valentina","8","","","","221154","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754145","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=754145",
"Mental Health, Dementia","Adult Family Home","755953","40007140","47998","AF  ","AFH Redmond LLC","OP    ","10006 162nd Ave NE","Redmond","WA","98052","King","10006 162nd Ave NE","Redmond","WA","98052","(425) 883-0326","","(425) 307-1129","2G","SPMI, SPDE","1080XS-12 ","NUTU, EMANUEL","6","","","","494793","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=755953","No"," ",
"None","No Contract","758925","40015140","52287","AF  ","Agape Jireh LLC","OP    ","8632 Avondale Rd NE","Redmond","WA","98052","King","8632 Avondale Rd NE","Redmond","WA","98052","(206) 738-3921","","","2G","","","Cooke, Timothy","6","","","","1111818","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=758925","No"," ",
"Mental Health, Dementia","No Contract","758305","40008017","51566","AF  ","Agape Senior Care At Mountlake LLC","OP    ","2132 Boyer Ave E","Seattle","WA","98112","King","22305 NE 30th St","Sammamish","WI","98074","(206) 329-8500","","","2E","SPMI, SPDE","","Burcheci, Raluca M.","6","","","","591021","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=758305","No"," ",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","754470","40004105","45979","AF  ","Agape Senior Garden, LLC","OP    ","2635 SW 335TH CT","FEDERAL WAY","WA","98023","King","2635 SW 335TH CT","FEDERAL WAY","WA","98023","(253) 838-6468","","(206) 238-7166","2E","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Zhu, Hong","6","","","","510014","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754470","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=754470",
"Mental Health, Dementia, Developmental Disabilities","HCS Meaningful Day, DDA Meaningful Day, Adult Family Home","755358","40011674","46978","AF  ","Agave Adult Family Home LLC ","OP    ","1813 Davis Ave S","Renton","WA","98055","King","1813 Davis Ave S","Renton","WA","98055","(360) 353-4191","","(425) 988-9447","2E","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Legaspi, Corazon","5","","","","1026270","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=755358","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=755358",
"Mental Health, Dementia","HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","756469","40008123","48365","AF  ","Aging Care AFH","OP    ","2701 SW 323RD ST","FEDERAL WAY","WA","98023     ","King","2701 SW 323RD ST","FEDERAL WAY","WA","98023     ","(253) 661-0618","","(253) 661-3406","2E","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","ESCOBAR, TEM T.","6","","","","816065","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=756469","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=756469",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","756202","40012357","48160","AF  ","Agnespurity AFH 2","OP    ","17939 51st Ave S","Seatac","WA","98188","King","17939 51st Ave S","Seatac","WA","98188","(206) 466-2170","","(206) 466-2169","2G","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Wanyiri, Purity","5","","","","917948","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=756202","No"," ",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","755572","40011987","47525","AF  ","Agnespurity LLC","OP    ","32418 51st Ave SW","Federal Way","WA","98023","King","32418 51st Ave SW","Federal Way","WA","98023","(253) 344-1221","","(253) 344-1018","2E","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Wanyiri, Purity","5","","","","917948","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=755572","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=755572",
"Mental Health, Dementia","No Contract","759073","40015217","52406","AF  ","Ahadu Adult Care Home LLC","OP    ","1974 S 299th Pl","Federal Way","WA","98003","King","1974 S 299th Pl","Federal Way","WA","98003","(206) 271-1353","","","2G","SPMI, SPDE","","ZELEKE, MATTHIAS B.","4","","","","1281854","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=759073","No"," ",
"Mental Health, Dementia","Adult Family Home","757434","40013642","50109","AF  ","AHLAM ADULT FAMILY HOME,LLC","OP    ","11516 85th Ave S","Seattle","WA","98178","King","11516 85th Ave S","Seattle","WA","98178","(206) 588-2384","","","2G","SPMI, SPDE","1080XS-12 ","Abubaker, Asiya H.","6","","","","1055697","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=757434","No"," ",
"Mental Health, Dementia","Adult Family Home","753236","40010288","44114","AF  ","Aimcare AFH LLC","OP    ","10927 156th Pl NE","Redmond","WA","98052","King","10927 156th Pl NE","Redmond","WA","98052","(425) 628-2805","(425) 628-2805","","2G","SPMI, SPDE","1080XS-12 ","Acoba, Madelyn A.","6","","","","557880","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753236","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=753236",
"Mental Health, Dementia","HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","755132","40011374","47282","AF  ","Aja Bintous Adult Family Home, LLC","OP    ","15527 14th Ave NE","Shoreline","WA","98155","King","15527 14th Ave NE","Shoreline","WA","98155","","","(206) 260-1315","2I","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Joof, Haddy M.","6","","","","759403","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=755132","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=755132",
"Mental Health, Dementia, Developmental Disabilities","Expanded Community Services, Adult Family Home","754420","40011052","45866","AF  ","Ajey's Adult Family Home LLC","OP    ","22204 123rd Place SE","Kent","WA","98031","King","32278 48th Ct S","Auburn","WA","98001","(253) 236-8552","","(253) 236-8552","2E","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 ","Onyambu, Stephen O.","6","","","","614428","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754420","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=754420",
"Mental Health, Dementia, Developmental Disabilities","HCS Meaningful Day, DDA Meaningful Day, Adult Family Home","753844","40010334","45109","AF  ","Akash Adult Family Home LLC","OP    ","25950 130th Pl SE","Kent","WA","98030","King","25950 130th Pl SE","Kent","WA","98030","(253) 246-8927","","(253) 277-3271","2E","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Oli, Indra P.","5","","","","1020913","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753844","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=753844",
"Mental Health, Dementia, Developmental Disabilities","HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","757758","40013882","50496","AF  ","AL-JANNAH AFH","OP    ","2725 Alpine St SE","Auburn","WA","98002","King","2725 Alpine St SE","Auburn","WA","98002","(253) 294-8956","","","2G","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Ceesay, Ebrima B.","6","","","","491187","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=757758","No"," ",
"Mental Health, Dementia, Developmental Disabilities","Adult Family Home","758034","40014278","51035","AF  ","ALEX HOME CARE LLC","OP    ","3600 S 285th Pl","Auburn","WA","98001","King","3600 S 285th Pl","Auburn","WA","98001","(425) 233-1839","","","2G","SPMI, SPDE, SPDD","1080XS-12 ","FARKAS, TIBERIU M.","5","","","","499454","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=758034","No"," ",
"Mental Health, Dementia","Adult Family Home","758499","40014666","51608","AF  ","Alfaisal Adult Family Home1 LLC","OP    ","10723 SE 248th St","Kent","WA","98030","King","10723 SE 248th St","Kent","WA","98030","(206) 413-0932","","","2G","SPMI, SPDE","1080XS-12 ","Suliman, Afra I.","6","","","","1016715","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=758499","No"," ",
"Mental Health, Dementia, Developmental Disabilities","HCS Meaningful Day, DDA Meaningful Day, Adult Family Home","750784","40008498","39564","AF  ","ALGREEN HOUSE AFH","OP    ","30612 11TH AVE S","FEDERAL WAY","WA","98003     ","King","31244 Military Rd S","Auburn","WA","98001","(253) 529-1085","(253) 444-0529","(253) 322-3394","2G","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","KIM, DAE K.","6","","","","1022292","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=750784","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=750784",
"Mental Health, Dementia","HCS Meaningful Day, DDA Meaningful Day, Adult Family Home","755115","40008852","47024","AF  ","Algreen House AFH II","OP    ","29654 20TH AVE S","FEDERAL WAY","WA","98003     ","King","31244 Military Road S.","Auburn","WA","98001","(253) 529-1085","(253) 444-0529","(206) 299-3792","2G","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 ","KIM, DAE K.","6","","","","1022292","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=755115","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=755115",
"Mental Health, Dementia, Developmental Disabilities","DDA Meaningful Day, Adult Family Home","750729","40008381","39356","AF  ","ALIANAS HOME CARE","OP    ","2152 NORTH 193RD ST","SHORELINE","WA","98133     ","King","2152 NORTH 193RD ST","SHORELINE","WA","98133     ","(206) 535-8154","","(206) 535-8154","2E","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 ","CANDARI, ALIANA J.","4","","","","1021874","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=750729","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=750729",
"Mental Health, Dementia","Expanded Community Services, Adult Family Home","755996","40011164","47961","AF  ","Aliceville Adult Family Home LLC","OP    ","1413 12th Street NE","Auburn","WA","98002","King","1413 12th Street NE","Auburn","WA","98002","(253) 737-4215","","(253) 285-4633","2G","SPMI, SPDE","1080XS-12 , 1080XS-12 ","BUNDI, ALICE","6","","","","441576","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=755996","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=755996",
"Mental Health, Dementia","Expanded Community Services, Adult Family Home","758635","40010298","51907","AF  ","Aliceville Adult Family Home LLC","OP    ","2704 SW 314th St","Federal Way","WA","98023","King","2704 SW 314th St","Federal Way","WA","98023","(253) 252-2479","","","2E","SPMI, SPDE","1080XS-12 , 1080XS-12 ","BUNDI, ALICE","6","","","","441576","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=758635","No"," ",
"Mental Health, Dementia","Adult Family Home","751228","40008608","40197","AF  ","ALL ABOUT SENIORS AFH","OP    ","14028 19TH AVE NE","SEATTLE","WA","98125     ","King","PO BOX 2566","KIRKLAND","WA","98083","(425) 444-2992","(206) 267-9800","","2E","SPMI, SPDE","1080XS-12 ","PETRAGALLO, MICHAEL R.","6","","","","1020747","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=751228","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=751228",
"Mental Health, Dementia","No Contract","753203","40006166","44205","AF  ","All About Seniors Three","OP    ","1435 NW 188TH ST","SHORELINE","WA","98177","King","PO Box 2566","Kirkland","WA","98083","(206) 697-5557","(206) 267-9800","","2I","SPMI, SPDE","","BOANCA, IOANA","6","","","","511062","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753203","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=753203",
"Mental Health, Dementia","No Contract","751753","40000975","40869","AF  ","ALL ABOUT SENIORS TWO","OP    ","19860 15TH AVE NW","SHORELINE","WA","98177","King","PO BOX 2566","KIRKLAND","WA","98083","(425) 444-2992","(206) 267-9800","","2I","SPMI, SPDE","","PETRAGALLO, MICHAEL R.","6","","","","1020747","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=751753","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=751753",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","757794","40007212","50798","AF  ","All for Assisting Adult Family Home LLC 3","OP    ","7801 Rainier Ave S","Seattle","WA","98118","King","7801 Rainier Ave S","Seattle","WA","98118","(206) 258-6770","","(206) 258-6770","2E","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","NJOGU, JULIAH M.","6","","","","530406","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=757794","No"," ",
"Mental Health, Dementia, Developmental Disabilities","Adult Family Home","758559","40011749","51759","AF  ","ALL HANDS ADULT FAMILY HOME LLC","OP    ","20121 8th Ave NE Unit B","Shoreline","WA","98155","King","20121 8th Ave NE Unit B","Shoreline","WA","98155","(206) 816-2447","","","2I","SPMI, SPDE, SPDD","1080XS-12 ","Araya, Michael M.","6","","","","1025150","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=758559","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=758559",
"Mental Health, Dementia, Developmental Disabilities","HCS Meaningful Day, DDA Meaningful Day, Adult Family Home","757743","40013856","50459","AF  ","ALL HEART ADULT FAMILY HOME, LLC","OP    ","32121 26th Ave SW","Federal Way","WA","98023","King","32121 26th Ave SW","Federal Way","WA","98023","(253) 315-3897","","","2E","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","ELLAZAR, WINNIE","6","","","","1024817","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=757743","No"," ",
"Mental Health, Dementia, Developmental Disabilities","WCF AFH SOW, HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","752371","40009758","41844","AF  ","ALL STAR AFH","OP    ","16715 NE 6TH PL","BELLEVUE","WA","98008","King","16715 NE 6TH PL","BELLEVUE","WA","98008","(425) 818-2012","(425) 749-7204","","2G","SPMI, SPDE, SPDD","1403XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Muresan, George N.","6","","","","226806","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=752371","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=752371",
"Mental Health, Developmental Disabilities","WCF AFH SOW, HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","757847","40014027","50696","AF  ","All Star AFH II","OP    ","12501 SE 4th Pl","Bellevue","WA","98005","King","12501 SE 4th Pl","Bellevue","WA","98005","(425) 532-7002","","","2G","SPMI, SPDD","1403XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Muresan, George N.","6","","","","226806","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=757847","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=757847",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, HCS Meaningful Day, Expanded Community Services, DDA Specialty AFH Pilot, DDA Meaningful Day, Adult Family Home","755156","40011822","47239","AF  ","All Star House LLC ","OP    ","12827 NE 84th St","Kirkland","WA","98033","King","PO Box 429","Edmonds","WA","98020","(425) 443-6576","","(206) 971-1662","2G","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Muresan, David","6","","","","751061","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=755156","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=755156",
"Mental Health, Dementia, Developmental Disabilities","Adult Family Home","758490","40014534","51419","AF  ","ALL THE BEST ADULT FAMILY HOME LLC","OP    ","1025 8th St NE","Auburn","WA","98002","King","1025 8th St NE","Auburn","WA","98002","(253) 285-4188","","","2G","SPMI, SPDE, SPDD","1080XS-12 ","MENGISTU, MAHETEME","3","","","","1184087","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=758490","No"," ",
"Mental Health, Dementia","HCS Meaningful Day, DDA Meaningful Day, Adult Family Home","754319","40004583","46062","AF  ","Allcare Senior Home LLC","OP    ","14012 NE 71ST PL","REDMOND","WA","98052","King","14012 NE 71ST PL","REDMOND","WA","98052","(425) 497-9613","","(425) 658-3455","2G","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 ","Vararu, Adriana M.","6","","","","439100","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754319","No"," ",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Expanded Community Services, Adult Family Home","754756","40000707","46497","AF  ","Alliance Care Homes I","OP    ","16108 MIDVALE AVE N","SHORELINE","WA","98133","King","11 3rd St NW Unit 2207","Auburn","WA","98071","(214) 475-0628","","(425) 577-6526","2E","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Kiragu, Michael","6","","","","1025682","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754756","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=754756",
"Mental Health, Developmental Disabilities","Private Duty Nursing, Adult Family Home","754200","40010801","45646","AF  ","Alliance Nursing, Inc.","OP    ","18531 61st Pl NE","Kenmore","WA","98028","King","14615 NE N Woodinville Way Ste 108","Woodinville","WA","98072","(425) 483-3303","","(425) 483-3309","2I","SPMI, SPDD","1080XS-12 , 1080XS-12 ","McLeod, Traci","8","","","","1024525","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754200","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=754200",
"Mental Health, Developmental Disabilities","Private Duty Nursing, Adult Family Home","754201","40003236","45647","AF  ","Alliance Nursing, Inc.","OP    ","12929 NE 110th Pl","Kirkland","WA","98033","King","14615 NE N Woodinville Way Ste 108","Woodinville","WA","98072","(425) 483-3303","","(425) 483-3309","2G","SPMI, SPDD","1080XS-12 , 1080XS-12 ","McLeod, Traci","6","","","","1024525","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754201","No"," ",
"Mental Health, Dementia","Specialized Behavior Support, Expanded Community Services, Adult Family Home","757181","40010521","49568","AF  ","ALLNATIONS CARE HOME LLC","OP    ","3237 SW 325th St","Federal Way","WA","98023","King","3237 SW 325th St","Federal Way","WA","98023","(253) 235-5899","","(253) 517-9566","2E","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 ","Wainaina, WanJiku","6","","","","631606","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=757181","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=757181",
"Mental Health, Dementia","Adult Family Home","755390","40012022","47593","AF  ","Aloha Home Care","OP    ","852 S 318th St","Federal Way","WA","98003","King","28026 151st Pl SE","Kent","WA","98042","(253) 929-4064","","(253) 736-9818","2G","SPMI, SPDE","1080XS-12 ","Magsanoc, Mharjurie D.","6","","","","571706","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=755390","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=755390",
"Mental Health, Dementia","Specialized Behavior Support, HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","756397","40011846","48811","AF  ","Alpenridge AFH LLC","OP    ","2626 26th Pl SE","Auburn","WA","98002","King","2626 26th Pl SE","Auburn","WA","98002","(253) 737-4060","","(253) 251-8519","2G","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Wakhanala, Kavere","6","","","","951581","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=756397","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=756397",
