"Speciality","contract","LicenseNumber","LocationNumber","FacInstanceId","FacilityType","FacilityName","FacilityStatus","LocationAddress","LocationCity","LocationState","LocationZipCode","LocationCounty","MailAddress","MailCity","MailState","MailZipCode","TelephoneNmbr","FaxNmbr","ConfidentialFaxNmbr","RCSRegionUnit","SpecialityCode","ContractCode","FacilityPOC","LicensedBedCount","LicenseExpirationDate","CheckCompleteDate","CheckType","POCId","MemoryCertFlag","Disclosure of Services","Has Reports?","Reports Location",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Expanded Community Services, Adult Family Home","757087","40013211","49503","AF  ","PRECIOUS ELDERS AFH LLC @MARCIA DR","OP    ","1010 SW MARCIA DR","PULLMAN","WA","99163","Whitman","1010 SW MARCIA DR","PULLMAN","WA","99163","(509) 432-6479","","","1E","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Okeago, Janet","6","","","","724125","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=757087","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=757087",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Expanded Community Services, Adult Family Home","751343","40008940","40278","AF  ","PURITY AFH","OP    ","1725 NW KENNY DRIVE","PULLMAN","WA","99163     ","Whitman","1725 NW KENNY DRIVE","PULLMAN","WA","99163     ","(509) 334-3476","","(509) 334-3476","1E","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Kapeen, Purity N.","6","","","","589271","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=751343","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=751343",
"Mental Health, Dementia, Developmental Disabilities","No Contract","753235","40010202","43955","AF  ","Robville LLC","OP    ","218 NW Sunrise Drive","Pullman","WA","99163","Whitman","218 NW Sunrise Drive","Pullman","WA","99163","(509) 432-8000","","(509) 715-1040","1E","SPMI, SPDE, SPDD","","Ndambuki, Robert M.","6","","","","595551","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753235","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=753235",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","754019","40010805","45329","AF  ","Saint John Adult Family Home LLC","OP    ","404 Marjorie Ct","Saint John","WA","99171","Whitman","PO Box 93","Saint John","WA","99171","(509) 648-8005","","(509) 648-3775","1E","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Addison, Erin M.","6","","","","496960","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754019","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=754019",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Expanded Community Services, DDA Meaningful Day, Adult Family Home","754533","40010642","46210","AF  ","Sandalwood AFH","OP    ","1125 SE Sandalwood Drive","Pullman","WA","99163","Whitman","1125 SE Sandalwood Drive","Pullman","WA","99163","(509) 339-7020","","(509) 292-3028","1E","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","MUCHIRI, MARGARET G.","6","","","","560076","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754533","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=754533",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Expanded Community Services, Adult Family Home","757288","40013488","49878","AF  ","SERENI CARE ADULT FAMILY HOME","OP    ","304 E Fleming Ct","Colfax","WA","99111","Whitman","304 E Fleming Ct","Colfax","WA","99111","(509) 288-9357","","","1E","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Kuluo, Joel","4","","","","525798","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=757288","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=757288",
"Mental Health, Dementia, Developmental Disabilities","Adult Family Home","758541","40014782","51769","AF  ","SERIAN ADULT FAMILY HOME","OP    ","320 SE Nebraska St","Pullman","WA","99163","Whitman","320 SE Nebraska St","Pullman","WA","99163","(509) 610-7005","","","1E","SPMI, SPDE, SPDD","1080XS-12 ","Kekuta, Grace","6","","","","504490","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=758541","No"," ",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Expanded Community Services, Adult Family Home","757700","40013581","50029","AF  ","STEPTOE ADULT FAMILY HOME LLC","OP    ","62 Water St","Colfax","WA","99111","Whitman","62 Waters St","Colfax","WA","99111","(541) 414-6947","","","1E","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Unogu, Damian O.","6","","","","177613","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=757700","No"," ",
"Mental Health, Dementia","Specialized Behavior Support, Expanded Community Services, Adult Family Home","753660","40010524","44714","AF  ","Sunrise Garden Adult Family Home","OP    ","238 NW Sunrise Dr","Pullman","WA","99163","Whitman","238 NW Sunrise Dr","Pullman","WA","99163","(509) 332-1008","","","1E","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 ","Kamoye, Joyce R.","5","","","","1017352","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753660","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=753660",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Expanded Community Services, Adult Family Home","758630","40014772","51757","AF  ","SUNRISE GARDEN2 ADULT FAMILY HOME LLC","OP    ","1006 SW Marcia Dr","Pullman","WA","99163","Whitman","1006 SW Marcia Dr","Pullman","WA","99163","(509) 332-7518","","","1E","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Kamoye, Joyce R.","6","","","","1017352","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=758630","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=758630",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","756463","40012755","48812","AF  ","Tender Care At Panorama Adult Family Home","OP    ","1460 SW Panorama Dr","Pullman","WA","99163","Whitman","1460 SW Panorama Dr","Pullman","WA","99163","(509) 339-6438","","(509) 800-2188","1E","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Khatiera, Tracey M.","6","","","","961591","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=756463","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=756463",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Expanded Community Services, Adult Family Home","755802","40012050","47632","AF  ","The Gifted Life Adult Family Home LLC","OP    ","1020 SW Marcia Dr","Pullman","WA","99163","Whitman","1020 SW Marcia Dr","Pullman","WA","99163","(509) 339-6544","","","1E","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Koonyo, Martine S.","5","","","","1026226","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=755802","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=755802",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Expanded Community Services, Adult Family Home","756800","40012842","48939","AF  ","Whitman Street Adult Family Home","OP    ","140 NE Whitman St","Pullman","WA","99163","Whitman","PO Box 1643","Pullman","WA","99163","(509) 336-9934","","","1E","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Kuluo, Marcus","6","","","","637669","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=756800","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=756800",
