"Speciality","contract","LicenseNumber","LocationNumber","FacInstanceId","FacilityType","FacilityName","FacilityStatus","LocationAddress","LocationCity","LocationState","LocationZipCode","LocationCounty","MailAddress","MailCity","MailState","MailZipCode","TelephoneNmbr","FaxNmbr","ConfidentialFaxNmbr","RCSRegionUnit","SpecialityCode","ContractCode","FacilityPOC","LicensedBedCount","LicenseExpirationDate","CheckCompleteDate","CheckType","POCId","MemoryCertFlag","Disclosure of Services","Has Reports?","Reports Location",
"Mental Health, Dementia, Developmental Disabilities","HCS Meaningful Day, DDA Meaningful Day, Adult Family Home","756951","40013112","49359","AF  ","1st Choice Senior Care Home","OP    ","6606 67th Dr NE","Marysville","WA","98270","Snohomish","9332 64th Ave NE","Marysville","WA","98270","","","","2B","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Mengesha, Wogayehu D.","6","","","","230400","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=756951","No"," ",
"Mental Health, Dementia, Developmental Disabilities","HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","755983","40012288","48043","AF  ","Always Welcome AFH LLC","OP    ","18912 60th Ave W","Lynnwood","WA","98036","Snohomish","18912 60th Ave W","Lynnwood","WA","98036","(425) 582-0371","","(425) 582-0371","2I","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Sahile, Helen A.","6","","","","508920","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=755983","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=755983",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Expanded Community Services, Adult Family Home","756939","40013220","49516","AF  ","Ascent Adult Family Home, LLC","OP    ","14502 46th Pl W","Lynnwood","WA","98087","Snohomish","14502 46th Pl W","Lynnwood","WA","98087","(425) 510-4120","(425) 968-6996","","2I","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Negash, Meron","6","","","","1020262","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=756939","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=756939",
"Mental Health, Dementia, Developmental Disabilities","HCS Meaningful Day, DDA Meaningful Day, Adult Family Home","755967","40008642","47955","AF  ","Beautiful Living AFH","OP    ","3918 172ND STREET SW","LYNNWOOD","WA","98037     ","Snohomish","19711 Whitman Ave N","Shoreline","WA","98133","(425) 742-4142","","(425) 742-4531","2I","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Tefera, Addisu B.","5","","","","438684","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=755967","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=755967",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","756193","40012502","48410","AF  ","Best Everett AFH","OP    ","811 94th St SE","Everett","WA","98208","Snohomish","5609 10th Dr W","Everett","WA","98203","(425) 773-1804","","(425) 609-0052","2B","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","GEDEBO, ABRAHAM G.","6","","","","438386","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=756193","No"," ",
"Mental Health, Dementia, Developmental Disabilities","Expanded Community Services, Adult Family Home","756207","40011229","48457","AF  ","Blessed AFH LLC","OP    ","1920 143rd Pl SW","Lynnwood","WA","98087","Snohomish","1920 143rd Pl SW","Lynnwood","WA","98087","(425) 245-8111","","","2I","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 ","Yowhanns, Genet","6","","","","1014703","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=756207","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=756207",
"Mental Health, Dementia, Developmental Disabilities","WCF AFH SOW, HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","755378","40004151","47565","AF  ","Bloom Care Adult Family Home","OP    ","14619 SEATTLE HILL RD","BOTHELL","WA","98012","Snohomish","18725 45th Park SE","Bothell","WA","98012","(425) 686-8332","","(425) 948-6871","2B","SPMI, SPDE, SPDD","1403XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Hans, Sonia","6","","","","1014214","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=755378","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=755378",
"Mental Health, Dementia, Developmental Disabilities","HCS Meaningful Day, DDA Meaningful Day, Adult Family Home","756324","40012545","48477","AF  ","Blue Moon AFH LLC","OP    ","20519 21st Pl W","Lynnwood","WA","98036","Snohomish","20519 21st Pl W","Lynnwood","WA","98036","(206) 859-9413","","","2I","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","TESFAYE, YENENESH","5","","","","633845","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=756324","No"," ",
"Mental Health, Dementia, Developmental Disabilities","HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","756335","40012499","48404","AF  ","Evergreen AFH LLC","OP    ","9113 9th Ave SE","Everett","WA","98208","Snohomish","9113 9th Ave SE","Everett","WA","98208","(425) 512-9965","","(425) 595-4841","2B","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","BEKELE, YITAGESSU","6","","","","634093","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=756335","No"," ",
"Mental Health, Dementia, Developmental Disabilities","HCS Meaningful Day, DDA Meaningful Day, Adult Family Home","755843","40012160","47815","AF  ","Groove View Adult Family Home","OP    ","9319 64th Ave NE","Marysville","WA","98270","Snohomish","9332 64th Ave NE","Marysville","WA","98270","(360) 925-6631","","(360) 925-3137","2B","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Doyamo, Desta T.","6","","","","227983","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=755843","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=755843",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","755899","40012151","47798","AF  ","Grove Garden AFH LLC","OP    ","19632 Winesap Rd","Bothell","WA","98012","Snohomish","19632 Winesap Rd","Bothell","WA","98012","(206) 915-4758","","(360) 530-6330","2B","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","SILESHI, HIWET","6","","","","936611","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=755899","No"," ",
"Mental Health, Dementia, Developmental Disabilities","Expanded Community Services, Adult Family Home","756386","40008027","48799","AF  ","Hope & Harmony AFH #2 LLC","OP    ","14915 38TH Dr SE Bldg CC","BOTHELL","WA","98012     ","Snohomish","14915 38TH Dr SE Bldg CC","BOTHELL","WA","98012     ","(425) 337-8883","","(425) 740-1933","2B","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 ","Negash, Betelehem","6","","","","1014391","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=756386","No"," ",
"Mental Health, Dementia, Developmental Disabilities","HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","754562","40005134","46254","AF  ","Hope & Harmony AFH LLC","OP    ","11728 31ST DR SE","EVERETT","WA","98208","Snohomish","2423 123rd St SE","Everett","WA","98208","(425) 357-0211","","(425) 740-1933","2B","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Udo, Utura G.","6","","","","627979","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754562","No"," ",
"Mental Health, Dementia, Developmental Disabilities","No Contract","758877","40015184","52358","AF  ","Loving hands AFH","OP    ","5008 136th Pl NE","Marysville","WA","98271","Snohomish","5008 136th Pl NE","Marysville","WA","98271","(425) 737-1153","","","2B","SPMI, SPDE, SPDD","","Mengesha, Wogayehu D.","6","","","","230400","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=758877","No"," ",
"Mental Health, Dementia, Developmental Disabilities","HCS Meaningful Day, DDA Meaningful Day, Adult Family Home","754296","40010980","45731","AF  ","# # Golden Years at Hilltop","OP    ","13106 30th Ave SE","Everett","WA","98208","Snohomish","626 203rd Pl SW","Lynnwood","WA","98036","(425) 750-1840","","(425) 984-0149","2B","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Kahsai, Orsalem","6","","","","584521","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754296","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=754296",
"Mental Health, Dementia","Specialized Behavior Support, HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","754362","40010114","45882","AF  ","# * Helen Loving Care AFH LLC","OP    ","22209 90th Ave W","Edmonds","WA","98026","Snohomish","22209 90th Ave W","Edmonds","WA","98026","(425) 921-6910","","(425) 921-6903","2I","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","BAHTA, NEGHISTI","6","","","","580333","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754362","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=754362",
"Mental Health, Dementia, Developmental Disabilities","Expanded Community Services, Adult Family Home","754630","40011214","46219","AF  ","# * Rose Court AFH","OP    ","6613 47th Ave NE","Marysville","WA","98270","Snohomish","6613 47th Ave NE","Marysville","WA","98270","(360) 572-0321","(360) 287-7736","","2B","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 ","Achodor, McDarlington","6","","","","567948","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754630","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=754630",
"Mental Health, Dementia","Specialized Behavior Support, HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","757652","40013912","50541","AF  ","# *1st EDMONDS BOWL ADULT FAMILY HOME LLC","OP    ","23115 82nd Ave W","Edmonds","WA","98026","Snohomish","23115 82nd Ave W","Edmonds","WA","98026","(206) 234-2977","","","2I","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Girmay, Seare T.","6","","","","605117","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=757652","No"," ",
"Mental Health, Dementia","Adult Family Home","754518","40011146","46092","AF  ","# 1 ! * Guardian Angels AFH LLC","OP    ","14406 48th Pl W","Edmonds","WA","98026","Snohomish","14406 48th Pl W","Edmonds","WA","98026","(425) 361-7167","","(425) 510-1148","2I","SPMI, SPDE","1080XS-12 ","Harimenshi, Marie-Josee","5","","","","562703","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754518","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=754518",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","753897","40003649","45286","AF  ","# 1 # Angel's Nest Adult Family Home LLC","OP    ","11325 47th Ave NE","Marysville","WA","98271","Snohomish","11325 47th Ave NE","Marysville","WA","98271","(360) 572-0077","","(360) 925-1443","2B","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Jammeh, Bintou","6","","","","1014999","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753897","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=753897",
"Mental Health, Dementia","HCS Meaningful Day, DDA Meaningful Day, Adult Family Home","754062","40000626","45590","AF  ","# 1 * Home Away From Home LLC","OP    ","15110 62nd Ave W","Edmonds","WA","98026","Snohomish","15110 62nd Ave W","Edmonds","WA","98026","(425) 743-7225","","(425) 787-9850","2I","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 ","WOLDEMARIAM, ELENI T.","6","","","","492401","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754062","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=754062",
"Mental Health, Dementia, Developmental Disabilities","HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","756511","40012556","48493","AF  ","# 1 A Comfort Zone AFH","OP    ","22301 44th Ave W","Mountlake Terrace","WA","98043","Snohomish","3204 153rd street sw","Lynnwood","WA","98087","(425) 582-8400","","","2I","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Kidane, Ruth","6","","","","599119","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=756511","No"," ",
"Mental Health, Dementia, Developmental Disabilities","WCF Respite, WCF AFH SOW, HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","757456","40013645","50113","AF  ","# 1 Angels of Comfort AFH","OP    ","8006 72nd Dr NE","Marysville","WA","98270","Snohomish","8006 72nd Dr NE","Marysville","WA","98270","(360) 386-8009","","","2B","SPMI, SPDE, SPDD","1403XS-12 , 1403XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Njeru, Jane","6","","","","515146","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=757456","No"," ",
"Mental Health, Dementia","HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","754118","40010850","45406","AF  ","# 2 Areside AFH","OP    ","17730 54th Ave W","Lynnwood","WA","98037","Snohomish","17730 54th Ave W","Lynnwood","WA","98037","(425) 672-0765","","(425) 361-7289","2I","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Kidane, Sisaynesh K.","6","","","","611319","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754118","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=754118",
"Mental Health, Dementia, Developmental Disabilities","HCS Meaningful Day, DDA Meaningful Day, Adult Family Home","754526","40011161","46121","AF  ","# Green Garden AFH LLC","OP    ","19309 76th Ave W","Lynnwood","WA","98036","Snohomish","19309 76th Ave W","Lynnwood","WA","98036","(425) 412-6720","","(425) 412-6720","2I","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","HABTEMARIAM, TSEDALE S.","6","","","","627276","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754526","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=754526",
"Mental Health, Dementia","Specialized Behavior Support, HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","755034","40011526","46719","AF  ","# Lily Senior Home LLC","OP    ","3526 168th Place SW","Lynnwood","WA","98037","Snohomish","3526 168th Place SW","Lynnwood","WA","98037","(425) 678-0887","","(206) 420-6115","2I","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Woldemichael, Elelita R.","6","","","","492267","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=755034","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=755034",
"Mental Health, Dementia","Specialized Behavior Support, HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","754219","40010979","45728","AF  ","#* 1st Edmonds Bowl Adult Family Home LLC","OP    ","21420 86th Ave W","Edmonds","WA","98026","Snohomish","2795 214th st SW","Brier","WA","98036","(425) 678-8147","","(425) 678-8147","2I","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Girmay, Seare T.","6","","","","605117","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754219","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=754219",
"Mental Health, Dementia, Developmental Disabilities","HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","753989","40010781","45290","AF  ","#*# Green Hill View AFH LLC","OP    ","7229 69th Ave NE","Marysville","WA","98270","Snohomish","7229 69th Ave NE","Marysville","WA","98270","(360) 925-6354","","(360) 691-9955","2B","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","GEBRU, AMBAYE W.","6","","","","445360","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753989","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=753989",
"Mental Health, Dementia, Developmental Disabilities","HCS Meaningful Day, DDA Meaningful Day, Adult Family Home","756157","40012440","48300","AF  ","#1 Angels Heart Adult Family Home LLC","OP    ","217 228th St SE","Bothell","WA","98021","Snohomish","217 228th St SE","Bothell","WA","98021","(425) 908-7041","","","2I","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","AMBAYE, GENET","6","","","","502409","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=756157","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=756157",
"Mental Health, Dementia, Developmental Disabilities","Adult Family Home","754099","40010890","45522","AF  ","#1 Angels Heart Adult Family Home, LLC","OP    ","17025 20th Ave W","Lynnwood","WA","98037","Snohomish","17025 20th Ave W","Lynnwood","WA","98037","(425) 772-8542","","(425) 412-3513","2I","SPMI, SPDE, SPDD","1080XS-12 ","AMBAYE, GENET","6","","","","502409","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754099","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=754099",
"Mental Health, Dementia, Developmental Disabilities","HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","753815","40010670","45044","AF  ","#1 Angels of Comfort Adult Family Home LLC","OP    ","6515 66th Street NE","Marysville","WA","98270","Snohomish","PO Box 953","Marysville","WA","98270","(360) 657-7612","","(360) 752-0824","2B","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Njeru, Jane","6","","","","515146","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753815","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=753815",
"Mental Health, Dementia, Developmental Disabilities","HCS Meaningful Day, DDA Meaningful Day, Adult Family Home","754383","40011089","45964","AF  ","#1 Bethlehem Adult Family Home LLC","OP    ","2505 Panaview Blvd","Everett","WA","98203","Snohomish","2505 Panaview Blvd","Everett","WA","98203","(425) 374-3679","","(425) 212-9033","2B","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","AWOKE, SOLOMON","6","","","","611671","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754383","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=754383",
"Mental Health, Dementia, Developmental Disabilities","Adult Family Home","758294","40014430","51235","AF  ","#1 BETHLEHEM ADULT FAMILY HOME LLC","OP    ","5318 97th St NE","Marysville","WA","98203","Snohomish","2505 Panaview Blvd","Everett","WA","98203","(425) 350-3766","","","2B","SPMI, SPDE, SPDD","1080XS-12 ","AWOKE, SOLOMON","4","","","","611671","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=758294","No"," ",
"Mental Health, Dementia, Developmental Disabilities","HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","754708","40011224","46232","AF  ","#1 Care AFH LLC","OP    ","5428 158th Pl SW","Edmonds","WA","98026","Snohomish","5428 158th Pl SW","Edmonds","WA","98026","(206) 697-4405","","","2I","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Yihdego, Merhawi","6","","","","571372","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754708","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=754708",
"Mental Health, Dementia","HCS Meaningful Day, DDA Meaningful Day, Adult Family Home","753918","40010759","45237","AF  ","#1 Heartsaved Adult Family Home LLC","OP    ","6513 82nd St NE","Marysville","WA","98270","Snohomish","12624 20th Pl W","Everett","WA","98204","(425) 512-9327","","(360) 572-0756","2B","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 ","Mbowe, Gibriel","6","","","","503275","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753918","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=753918",
"Mental Health, Dementia","HCS Meaningful Day, DDA Meaningful Day, Adult Family Home","756000","40011569","48088","AF  ","#1 Heartsaved Adult Family Home LLC","OP    ","9618 10th Pl SE","Lake Stevens","WA","98258","Snohomish","9618 10th Pl SE","Lake Stevens","WA","98258","(425) 512-9327","","(360) 572-0756","2B","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 ","Mbowe, Gibriel","6","","","","503275","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=756000","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=756000",
"Mental Health, Dementia, Developmental Disabilities","WCF Respite, WCF AFH SOW, Specialized Behavior Support, Expanded Community Services, Adult Family Home","753921","40010776","45273","AF  ","#1 Helana's Adult Family Home LLC","OP    ","16522 58th PL W","Lynnwood","WA","98037","Snohomish","16522 58th PL W","Lynnwood","WA","98037","(425) 741-8588","","(425) 962-9322","2I","SPMI, SPDE, SPDD","1403XS-12 , 1403XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Haile, Bemnet","6","","","","458499","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753921","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=753921",
"Mental Health, Dementia, Developmental Disabilities","Expanded Community Services, Adult Family Home","754130","40009241","45743","AF  ","#1 Samantha & Yoanna's Care Home LLC","OP    ","4308 189TH PL SW","LYNNWOOD","WA","98036","Snohomish","827 103rd Pl SE","Everett","WA","98208","(206) 330-7319","","(425) 582-0456","2I","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 ","Banksra, Fantu W.","6","","","","499393","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754130","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=754130",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","755769","40012147","47788","AF  ","#1# Angel's Nest Adult Family Home 2 LLC","OP    ","11333 47th Ave NE","Marysville","WA","98271","Snohomish","11333 47th Ave NE","Marysville","WA","98271","(425) 626-6453","","(360) 925-1443","2B","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Jammeh, Bintou","4","","","","1014999","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=755769","No"," ",
"Mental Health, Dementia, Developmental Disabilities","WCF AFH SOW, HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","754309","40011006","45788","AF  ","#1* America's Best Adult Family Home LLC","OP    ","14311 43rd Ave W","Lynnwood","WA","98087","Snohomish","14311 43rd Ave W","Lynnwood","WA","98087","(425) 245-8098","","(425) 678-0068","2I","SPMI, SPDE, SPDD","1403XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Bizuneh, Turist","6","","","","627499","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754309","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=754309",
"Mental Health, Dementia, Developmental Disabilities","WCF AFH SOW, Expanded Community Services, Adult Family Home","757703","40013891","50508","AF  ","#1*AMERICA'S BEST ADULT FAMILY HOME LLC","OP    ","5430 138th Pl SW","Edmonds","WA","98026","Snohomish","5430 138th Pl SW","Edmonds","WA","98026","(206) 549-4834","","","2I","SPMI, SPDE, SPDD","1403XS-12 , 1080XS-12 , 1080XS-12 ","Bizuneh, Turist","6","","","","627499","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=757703","No"," ",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Expanded Community Services, Adult Family Home","754841","40011370","46451","AF  ","#2 Faith AFH","OP    ","16708 55th Pl W","Lynnwood","WA","98037","Snohomish","16708 55th Pl W","Lynnwood","WA","98037","(425) 361-2288","","(425) 678-8867","2I","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Sabe, Endeshaw Y.","6","","","","496009","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754841","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=754841",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","752408","40009789","41909","AF  ","#2 SARON ADULT FAMILY HOME","OP    ","3606 85TH ST NE","MARYSVILLE","WA","98270","Snohomish","3606 85TH ST NE","MARYSVILLE","WA","98270","(360) 386-8168","","(360) 386-8450","2B","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Haile, Teshome A.","6","","","","622096","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=752408","No"," ",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Expanded Community Services, Adult Family Home","757353","40013396","49748","AF  ","#3 Faith","OP    ","5505 168th St Sw","Lynnwood","WA","98037","Snohomish","5505 168th St Sw","Lynnwood","WA","98037","(425) 346-4824","","","2I","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Sabe, Endeshaw Y.","6","","","","496009","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=757353","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=757353",
