"Speciality","contract","LicenseNumber","LocationNumber","FacInstanceId","FacilityType","FacilityName","FacilityStatus","LocationAddress","LocationCity","LocationState","LocationZipCode","LocationCounty","MailAddress","MailCity","MailState","MailZipCode","TelephoneNmbr","FaxNmbr","ConfidentialFaxNmbr","RCSRegionUnit","SpecialityCode","ContractCode","FacilityPOC","LicensedBedCount","LicenseExpirationDate","CheckCompleteDate","CheckType","POCId","MemoryCertFlag","Disclosure of Services","Has Reports?","Reports Location",
"Mental Health, Dementia, Developmental Disabilities","HCS Meaningful Day, Expanded Community Services, DDA Specialty AFH Pilot, DDA Meaningful Day, Adult Family Home","754466","40011117","46016","AF  ","Bright Whitestars AFH LLC","OP    ","19006 106th Avenue Ct E","Puyallup","WA","98374","Pierce","19006 106th Avenue Ct E","Puyallup","WA","98374","(253) 375-6026","","(253) 251-7413","3A","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","KOIGI, DORCAS","6","","","","490166","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754466","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=754466",
"Mental Health, Dementia, Developmental Disabilities","Expanded Community Services, Adult Family Home","753769","40010574","44825","AF  ","Brighten Adult Family Home LLC","OP    ","14733 156th Street East","Orting","WA","98360","Pierce","14733 156th Street East","Orting","WA","98360","(360) 872-0030","","(360) 872-0030","3F","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 ","Njuguna, Ezibon G.","3","","","","162256","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753769","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=753769",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","752819","40010044","42512","AF  ","Brook House AFH LLC","OP    ","8202 Garnet LN SW","Lakewood","WA","98498","Pierce","8202 Garnet LN SW","Lakewood","WA","98498","(253) 503-3558","","(253) 503-7830","3F","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Kamau, Ruth N.","6","","","","599112","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=752819","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=752819",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, HCS Meaningful Day, Expanded Community Services, Adult Family Home","753871","40010739","45196","AF  ","Brook House II AFH LLC","OP    ","7118 Turquoise Dr SW","Lakewood","WA","98498","Pierce","7118 Turquoise Dr SW","Lakewood","WA","98498","(253) 503-6565","","(253) 503-6774","3F","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Kamau, Stephen","6","","","","197963","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753871","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=753871",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","753435","40010435","44449","AF  ","Brooksville Adult Family Home LLC","OP    ","7806 88th Ave SW","Lakewood","WA","98498","Pierce","7806 88th Ave SW","Lakewood","WA","98498","(253) 582-0105","","(253) 582-0108","3F","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Mwangi, Stella M.","6","","","","613208","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753435","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=753435",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","756879","40012398","49401","AF  ","Brooksville Adult Family Home LLC B","OP    ","7313 95th Ave SW","Lakewood","WA","98498","Pierce","7313 95th Ave SW","Lakewood","WA","98498","(253) 582-0108","","","3F","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Mwangi, Stella M.","6","","","","613208","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=756879","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=756879",
"Mental Health, Dementia, Developmental Disabilities","Adult Family Home","757070","40013132","49388","AF  ","Brookview AFH LLC","OP    ","6106 S Ainsworth Ave","Tacoma","WA","98408","Pierce","6106 S Ainsworth Ave","Tacoma","WA","98408","(253) 302-4917","","","3A","SPMI, SPDE, SPDD","1080XS-12 ","CHEGE, LUCY","6","","","","556109","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=757070","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=757070",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Expanded Community Services, Adult Family Home","758380","40014565","51472","AF  ","Brookview Senior Care LLC","OP    ","4632 S K St","Tacoma","WA","98408","Pierce","4632 S K St","Tacoma","WA","98408","(253) 503-0042","","(253) 302-4653","3A","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Mbugua, Humphrey","6","","","","762818","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=758380","No"," ",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","756111","40012285","48038","AF  ","Brookville Gardens AFH, LLC","OP    ","6330 Valley Ave E","Fife ","WA","98424","Pierce","6330 Valley Ave E","Fife ","WA","98424","(253) 344-1407","","(253) 517-5952","3A","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Ndungu (Ndungi), Harrison M.","6","","","","1025890","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=756111","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=756111",
"Mental Health, Dementia","Adult Family Home","661000","40006610","37963","AF  ","BROWNS POINT ADULT FAMILY HOME","OP    ","5128 BEVERLY AVE NE","TACOMA","WA","98422","Pierce","5128 BEVERLY AVE NE","TACOMA","WA","98422","(253) 927-1077","","(253) 517-9992","3A","SPMI, SPDE","1080XS-12 ","Saarenas, Amelita","5","","","","1021436","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=661000","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=661000",
"Mental Health, Dementia, Developmental Disabilities","HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","756778","40013026","49232","AF  ","Buckley Adult Family Home LLC","OP    ","1498 Heather Lane","Buckley","WA","98321","Pierce","1498 Heather Lane","Buckley","WA","98321","(360) 761-7063","","(360) 761-7093","3A","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Gatuthu, Beatrice W.","6","","","","458054","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=756778","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=756778",
"Mental Health, Dementia, Developmental Disabilities","HCS Meaningful Day, DDA Meaningful Day, Adult Family Home","756846","40013093","49331","AF  ","Buckley Care AFH","OP    ","524 Mountain Cir","Buckley","WA","98321","Pierce","524 Mountain Cir","Buckley","WA","98321","(360) 829-8911","","(360) 829-8913","3A","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","WAWERU, ELIZABETH W.","6","","","","494074","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=756846","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=756846",
"Mental Health, Dementia, Developmental Disabilities","Expanded Community Services, Adult Family Home","751792","40009311","40891","AF  ","Campbell's Adult Family Home, LLC","OP    ","1439 Vista Dr","Puyallup","WA","98372","Pierce","1439 Vista Dr","Puyallup","WA","98372","(253) 230-1906","","(253) 904-8808","3A","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 ","Campbell, Sokheng S.","6","","","","1022196","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=751792","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=751792",
"Mental Health, Dementia, Developmental Disabilities","Adult Family Home","757419","40010722","50222","AF  ","CARDINALS COTTAGE ADULT FAMILY HOME LLC","OP    ","209 19th Street NW","Puyallup","WA","98371","Pierce","209 19th Street NW","Puyallup","WA","98371","(253) 391-9332","","","3A","SPMI, SPDE, SPDD","1080XS-12 ","Ndungu, Lucy","6","","","","225657","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=757419","No"," ",
"Mental Health, Dementia, Developmental Disabilities","Adult Family Home","758485","40014685","51631","AF  ","Care and Comfort Adult Family Home LLC","OP    ","7827 78th Ave SW","Lakewood","WA","98498","Pierce","7827 78th Ave SW","Lakewood","WA","98498","(253) 503-1113","","","3F","SPMI, SPDE, SPDD","1080XS-12 ","Tapson, Mary W.","6","","","","566422","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=758485","No"," ",
"Mental Health, Dementia","HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","756659","40012938","49092","AF  ","Care and Joy Adult Family Home","OP    ","1916 E 59th St","Tacoma","WA","98404","Pierce","1916 E 59th St","Tacoma","WA","98404","(206) 474-6313","","","3A","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Njuguna, Caroline M.","6","","","","1025781","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=756659","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=756659",
"Mental Health, Dementia, Developmental Disabilities","Adult Family Home","757943","40013883","50499","AF  ","CARE AT HOME MANOR II AFH LLC","OP    ","5615 109th St SW","Lakewood","WA","98499","Pierce","5615 109th St SW","Lakewood","WA","98499","(206) 476-3825","","","3A","SPMI, SPDE, SPDD","1080XS-12 ","Githumbi, John","5","","","","1014556","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=757943","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=757943",
"Mental Health, Dementia, Developmental Disabilities","Adult Family Home","757497","40012998","50229","AF  ","Care Direct Haven LLC","OP    ","7706 45th Street Ct W","University Place","WA","98466","Pierce","7706 45th Street Ct W","University Place","WA","98466","(253) 409-3024","","","3A","SPMI, SPDE, SPDD","1080XS-12 ","NDUATI, JAMES N.","6","","","","799971","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=757497","No"," ",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Expanded Community Services, DDA Meaningful Day, Adult Family Home","751786","40009302","40872","AF  ","Care Haven Adult Family Home","OP    ","5057 34th St NE","Tacoma","WA","98422","Pierce","5057 34th St NE","Tacoma","WA","98422","(253) 927-9067","(253) 952-2490","","3A","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Wainaina, Josephine G.","6","","","","528334","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=751786","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=751786",
"Mental Health, Dementia, Developmental Disabilities","Adult Family Home","757139","40013293","49616","AF  ","Care Health Adult Family Home","OP    ","9022 81st St SW","LAKEWOOD","WA","98498","Pierce","9022 81st St SW","LAKEWOOD","WA","98498","(253) 301-3981","","","3F","SPMI, SPDE, SPDD","1080XS-12 ","Ngetha, Muriithi K.","6","","","","1015505","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=757139","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=757139",
"Mental Health, Dementia","HCS Meaningful Day, DDA Meaningful Day, Adult Family Home","756042","40010807","48068","AF  ","Care of Life Homecare Services LLC","OP    ","1211 S Trafton St","Tacoma","WA","98405","Pierce","1211 S Trafton St","Tacoma","WA","98405","(253) 267-1044","","(253) 267-1056","3A","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 ","KADIR, JAMILA A.","5","","","","514775","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=756042","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=756042",
"Mental Health, Dementia, Developmental Disabilities","Expanded Community Services, Adult Family Home","756958","40013215","49509","AF  ","Carefix Adult Family Home LLC","OP    ","8405 Alva Ave SW","Lakewood","WA","98498","Pierce","8405 Alva Ave SW","Lakewood","WA","98498","(206) 717-1325","","","3F","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 ","Wangui, Joseph","6","","","","648275","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=756958","No"," ",
"Mental Health, Dementia","Adult Family Home","757931","40014071","50755","AF  ","CARENEST ADULT FAMILY HOME LLC","OP    ","411 S 78th St","Tacoma","WA","98408","Pierce","411 S 78th St","Tacoma","WA","98408","(360) 888-2094","","","3A","SPMI, SPDE","1080XS-12 ","NJENGA, EUNICE","6","","","","706629","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=757931","No"," ",
"Mental Health, Dementia","Adult Family Home","754809","40011375","46465","AF  ","Caring Arms III","OP    ","203 Mtn Circle Dr","Sumner","WA","98390","Pierce","11705 SE 269th Pl","Kent","WA","98030","(253) 750-0969","","(253) 981-4330","3A","SPMI, SPDE","1080XS-12 ","Virk, Rupinder K.","6","","","","598887","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754809","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=754809",
"Mental Health, Dementia","HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","753814","40008731","45106","AF  ","Caring Arms One AFH Inc","OP    ","16912 118th Avenue Ct E","Puyallup","WA","98374","Pierce","11704 SE 269th Pl","Kent","WA","98030","(253) 840-6399","","(253) 770-0321","3A","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Kaur, Jaspreet","6","","","","517059","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753814","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=753814",
"Mental Health, Dementia","Adult Family Home","753782","40009855","45107","AF  ","Caring Arms Two AFH Inc","OP    ","511 22nd Avenue Ct SE","Puyallup","WA","98372","Pierce","11705 SE 269th PL","Kent","WA","98030","(253) 841-5652","","(253) 277-3742","3A","SPMI, SPDE","1080XS-12 ","Virk, Rupinder K.","6","","","","598887","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753782","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=753782",
"Mental Health, Dementia","Adult Family Home","755413","40010306","47683","AF  ","Caring Arms V","OP    ","1002 25th St SE","Puyallup","WA","98372","Pierce","1002 25th St SE","Puyallup","WA","98372","(253) 256-4540","","(253) 981-4330","3A","SPMI, SPDE","1080XS-12 ","Virk, Rupinder K.","6","","","","598887","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=755413","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=755413",
"Mental Health, Dementia","Adult Family Home","758809","40014645","52160","AF  ","Caring Arms Valley View","OP    ","8411 182nd Ave E","Bonney Lake","WA","98391","Pierce","11705 SE 269th Place","Kent","WA","98030","(253) 750-0969","","(253) 981-4330","3A","SPMI, SPDE","1080XS-12 ","Singh, Amarpreet","6","","","","445345","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=758809","No"," ",
"Mental Health, Dementia","No Contract","755737","40010857","48044","AF  ","Caring Arms VI","OP    ","8910 Angeline Rd E","Bonney Lake","WA","98391","Pierce","11705 SE 269th Pl","Kent","WA","98030","(253) 447-8533","","(253) 981-4330","3A","SPMI, SPDE","","Virk, Rupinder K.","6","","","","598887","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=755737","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=755737",
"Mental Health, Dementia","Adult Family Home","757420","40013314","50245","AF  ","Caring Canvas LLC","OP    ","715 Kent St","Milton","WA","98354","Pierce","715 Kent St","Milton","WA","98354","(253) 290-7344","","(253) 289-3370","3A","SPMI, SPDE","1080XS-12 ","Lapastora, Fenie Jane Q.","6","","","","500057","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=757420","No"," ",
"Mental Health, Dementia, Developmental Disabilities","HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","754945","40011507","46688","AF  ","Caring Gracious Adult Family Home LLC","OP    ","6123 119th St SW","Lakewood","WA","98499","Pierce","6123 119th St SW","Lakewood","WA","98499","(253) 301-3621","","(255) 301-3899","3A","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","MWANGI, SERAH","5","","","","605582","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754945","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=754945",
"Mental Health, Dementia, Developmental Disabilities","HCS Meaningful Day, DDA Meaningful Day, Adult Family Home","614700","40006147","37590","AF  ","CARING HANDS AFH II","OP    ","8356  6TH AVENUE","TACOMA","WA","98465","Pierce","12170 Spanaway Loop Rd S","Tacoma","WA","98444","(253) 460-6312","","(253) 535-4325","3A","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Petinglay, Alberto","6","","","","1014579","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=614700","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=614700",
"Dementia, Developmental Disabilities","HCS Meaningful Day, DDA Meaningful Day, Adult Family Home","550600","40005506","37074","AF  ","CARING HANDS AFH LLC","OP    ","12170 SPANAWAY LOOP RD S","TACOMA","WA","98444","Pierce","12170 SPANAWAY LOOP RD S","TACOMA","WA","98444","(253) 539-7233","","(253) 535-4325","3A","SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Petinglay, Alberto","8","","","","1014579","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=550600","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=550600",
"Mental Health, Dementia, Developmental Disabilities","Adult Family Home","755235","40011517","46705","AF  ","Carmelian Home Care","OP    ","7424 E F St","Tacoma","WA","98404","Pierce","7424 E F St","Tacoma","WA","98404","(253) 503-1598","","(253) 719-5410","3A","SPMI, SPDE, SPDD","1080XS-12 ","Rystrom, Maricel H.","6","","","","562376","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=755235","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=755235",
"Mental Health, Dementia, Developmental Disabilities","Expanded Community Services, Adult Family Home","663200","40006632","37986","AF  ","CARTIERS ADULT FAMILY HOME","OP    ","10920 101ST AVE SW","LAKEWOOD","WA","98498","Pierce","PO Box 98072","Lakewood","WA","98496","(253) 581-8714","","(253) 212-0388","3F","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 ","Cartier, Avis J.","6","","","","1018498","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=663200","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=663200",
"Mental Health, Dementia","HCS Meaningful Day, DDA Meaningful Day, Adult Family Home","702600","40007026","38331","AF  ","CASA DE ALEGRE LLC","OP    ","11509 88th Avenue Ct SW","Lakewood","WA","98498","Pierce","11509 88th Avenue Ct SW","Lakewood","WA","98498","(253) 589-8841","","(253) 589-8841","3F","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 ","Mageo III, Filiva","6","","","","1025480","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=702600","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=702600",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Expanded Community Services, Adult Family Home","757480","40013728","50244","AF  ","Cascade Comfort Adult Family Home LLC","OP    ","12614 Rebecca Dr SW","Lakewood","WA","98499","Pierce","12614 Rebecca Dr SW","Lakewood","WA","98499","(253) 534-8810","","","3A","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","KIMANI, ANTONY G.","6","","","","452974","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=757480","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=757480",
"Mental Health, Dementia","Adult Family Home","757970","40012007","51208","AF  ","CASTLE CARE AFH LLC","OP    ","1315 Tule Lake Rd S","Tacoma","WA","98444","Pierce","1315 Tule Lake Rd S","Tacoma","WA","98444","(253) 886-0714","","","3A","SPMI, SPDE","1080XS-12 ","Mimba, Thomas K.","6","","","","1099358","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=757970","No"," ",
"Mental Health, Dementia, Developmental Disabilities","Adult Family Home","757369","40013574","50022","AF  ","Charismatic Divine Care AFH LLC","OP    ","902 142nd St S","Tacoma","WA","98444","Pierce","902 142nd St S","Tacoma","WA","98444","(253) 359-6226","","(253) 645-3931","3A","SPMI, SPDE, SPDD","1080XS-12 ","Gumiran, Charisse V.","4","","","","470554","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=757369","No"," ",
"Mental Health, Dementia, Developmental Disabilities","Adult Family Home","757360","40013638","50105","AF  ","Charlotte's Place Adult Family Home","OP    ","14705 81st Avenue Ct E","Puyallup","WA","98375","Pierce","14705 81st Avenue Ct E","Puyallup","WA","98375","(253) 693-9959","","","3A","SPMI, SPDE, SPDD","1080XS-12 ","McDaniel, Courtney C.","6","","","","1055503","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=757360","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=757360",
"Mental Health, Dementia, Developmental Disabilities","Expanded Community Services, Adult Family Home","673900","40006739","38078","AF  ","CHARMING ADULT FAMILY HOME","OP    ","1512 112TH ST S","TACOMA","WA","98444","Pierce","1512 112TH ST S","TACOMA","WA","98444","(253) 468-5259","","(253) 302-4776","3A","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 ","Bussell, Charm N.","4","","","","852306","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=673900","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=673900",
"Mental Health, Developmental Disabilities","Specialized Behavior Support, HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","755260","40011703","47039","AF  ","Chastity AFH LLC","OP    ","6402 Homestead Ave","Tacoma","WA","98404","Pierce","6402 Homestead Ave","Tacoma","WA","98404","(253) 301-3161","","(253) 276-9757","3A","SPMI, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Wamuti, Rosabell","5","","","","597381","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=755260","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=755260",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Expanded Community Services, Adult Family Home","757737","40013955","50595","AF  ","CHAZON 2 ADULT FAMILY HOME","OP    ","7901 Onyx Ct SW","Lakewood","WA","98498","Pierce","7901 Onyx Ct SW","Lakewood","WA","98498","(253) 212-2747","","","3F","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Ciuga, Samuel M.","6","","","","1020927","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=757737","No"," ",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","755226","40011594","46847","AF  ","Chazon Adult Family Home LLC","OP    ","6311 76th Street Ct W","Lakewood","WA","98499","Pierce","6311 76th Street Ct W","Lakewood","WA","98499","(253) 503-0562","","(253) 503-0659","3A","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Ciuga, Samuel M.","6","","","","1020927","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=755226","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=755226",
"Mental Health, Dementia","HCS Meaningful Day, DDA Meaningful Day, Adult Family Home","755271","40011681","46991","AF  ","Cherished Seniors at Bonney Lake","OP    ","8105 210th Ave E","Bonney Lake","WA","98391","Pierce","8105 210th Ave E","Bonney Lake","WA","98391","(253) 987-5705","","(253) 987-5708","3A","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 ","Yasin, Aneeque","6","","","","448839","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=755271","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=755271",
"Mental Health, Dementia, Developmental Disabilities","Adult Family Home","758546","40014791","51779","AF  ","Chestnut Place Adult Family Home LLC","OP    ","711 Chestnut St","Sumner","WA","98390","Pierce","711 Chestnut St","Sumner","WA","98390","(253) 447-7734","","","3A","SPMI, SPDE, SPDD","1080XS-12 ","Muchangi, Leah W.","6","","","","1220967","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=758546","No"," ",
"Mental Health, Dementia, Developmental Disabilities","HCS Meaningful Day, DDA Meaningful Day, Adult Family Home","750304","40008042","38754","AF  ","CHI ADULT FAMILY HOME","OP    ","13617 109th Street Ct E","Puyallup","WA","98374","Pierce","13617 109th Street Ct E","Puyallup","WA","98374","(253) 632-0599","(253) 848-5329","","3A","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Chi, Kong","6","","","","543354","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=750304","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=750304",
