"Speciality","contract","LicenseNumber","LocationNumber","FacInstanceId","FacilityType","FacilityName","FacilityStatus","LocationAddress","LocationCity","LocationState","LocationZipCode","LocationCounty","MailAddress","MailCity","MailState","MailZipCode","TelephoneNmbr","FaxNmbr","ConfidentialFaxNmbr","RCSRegionUnit","SpecialityCode","ContractCode","FacilityPOC","LicensedBedCount","LicenseExpirationDate","CheckCompleteDate","CheckType","POCId","MemoryCertFlag","Disclosure of Services","Has Reports?","Reports Location",
"Mental Health, Dementia, Developmental Disabilities","Adult Family Home","758587","40014702","51657","AF  ","AZOE ADULT FAMILY HOME","OP    ","5459 Strawberry Ct SE","Lacey","WA","98513","Thurston","5459 Strawberry Ct SE","Lacey","WA","98513","(360) 915-9459","","","3F","SPMI, SPDE, SPDD","1080XS-12 ","MWANZIA, HELLEN N.","6","","","","1209146","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=758587","No"," ",
"Mental Health, Dementia, Developmental Disabilities","HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","757066","40013337","49676","AF  ","Azuri AFH","OP    ","3608 Hepburn St NE","Olympia","WA","98516","Thurston","3608 Hepburn St NE","Olympia","WA","98516","(253) 314-6359","","(360) 628-8752","3F","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Gathu, Isabel","6","","","","180240","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=757066","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=757066",
"Mental Health, Dementia, Developmental Disabilities","Expanded Community Services, Adult Family Home","757589","40013844","50439","AF  ","B AND M ADULT FAMILY HOME LLC II","OP    ","2533 Walnut Loop NW","Olympia","WA","98502","Thurston","2533 Walnut Loop NW","Olympia","WA","98502","(360) 350-0359","","","3F","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 ","NYANJUI, MARTIN","6","","","","1089194","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=757589","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=757589",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","756422","40012731","48773","AF  ","B&M Adult Family Home","OP    ","5408 33rd Ct SE","Lacey","WA","98503","Thurston","5408 33rd Ct SE","Lacey","WA","98503","(770) 374-2008","","(253) 448-2659","3F","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Mwangi, Benadetta W.","6","","","","997200","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=756422","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=756422",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Expanded Community Services, Adult Family Home","758656","40014856","51877","AF  ","B&M ADULT FAMILY HOME III LLC","OP    ","3311 Beemer Ct NE","Lacey","WA","98516","Thurston","3311 Beemer Ct NE","Lacey","WA","98516","(360) 915-9145","","","3F","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Mwangi, Benadetta W.","6","","","","997200","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=758656","No"," ",
"Mental Health, Dementia","No Contract","758999","40015149","52299","AF  ","BABA'S CARE AFH LLC","OP    ","2602 Perth Ct SE","Olympia","WA","98501","Thurston","2602 Perth Ct SE","Olympia","WA","98501","(785) 317-3100","","","3F","SPMI, SPDE","","HIRE, SAHIL","6","","","","1226358","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=758999","No"," ",
"Mental Health, Dementia","HCS Meaningful Day, DDA Meaningful Day, Adult Family Home","756658","40012907","49034","AF  ","Beams of Love Adults Family Home LLC","OP    ","6033 60th Loop SE","Lacey","WA","98513","Thurston","6033 60th Loop SE","Lacey","WA","98513","(360) 840-5964","","","3F","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 ","NGANGA, JANE W.","6","","","","817164","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=756658","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=756658",
"Mental Health, Dementia","HCS Meaningful Day, DDA Meaningful Day, Adult Family Home","756169","40010495","48411","AF  ","Bedington Adult Family Home Care","OP    ","8637 Bedington Dr SE","Olympia","WA","98513","Thurston","8637 Bedington Dr SE","Olympia","WA","98513","(360) 507-8644","","(360) 485-4163","3F","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 ","An, Changmin M.","6","","","","1021224","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=756169","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=756169",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Expanded Community Services, Adult Family Home","757519","40013782","50347","AF  ","BESPOKE HAVEN AFH LLC","OP    ","5107 26th Ave SE","Lacey","WA","98503","Thurston","5107 26th Ave SE","Lacey","WA","98503","(919) 609-2568","","","3F","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Ngugi, Lilian","6","","","","1079895","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=757519","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=757519",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Expanded Community Services, Adult Family Home","757337","40013521","49918","AF  ","BEST CHOICE HOME CARE III","OP    ","5810 22nd Ave SE","Lacey","WA","98503","Thurston","5810 22nd Ave SE","Lacey","WA","98503","(360) 915-9685","","","3F","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","KAMUNYU, SALOME W.","6","","","","770728","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=757337","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=757337",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Expanded Community Services, Adult Family Home","754541","40011184","46160","AF  ","Best Select AFH LLC","OP    ","4810 18th Ave SE","Lacey","WA","98503","Thurston","4810 18th Ave SE","Lacey","WA","98503","(360) 539-7987","","(360) 539-7987","3F","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Kambalame, Paul","6","","","","1277047","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754541","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=754541",
"Mental Health, Dementia, Developmental Disabilities","Adult Family Home","758253","40014329","51101","AF  ","BEST SELECTION ADULT FAMILY HOME 2 LLC","OP    ","5602 22nd Ave SE","Lacey","WA","98503","Thurston","5602 22nd Ave SE","Lacey","WA","98503","(360) 995-4205","","","3F","SPMI, SPDE, SPDD","1080XS-12 ","Maina, John K.","6","","","","182001","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=758253","No"," ",
"Mental Health, Dementia","No Contract","752547","40005157","42159","AF  ","Bethany Adult Family Home","OP    ","4711 17th Ave NW","Olympia","WA","98502","Thurston","4711 17th Ave NW","Olympia","WA","98502","(360) 866-3935","","(206) 402-6938","3F","SPMI, SPDE","","Weston, Zorica","6","","","","635661","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=752547","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=752547",
"Mental Health, Dementia","Adult Family Home","758701","40014725","51686","AF  ","BEVERLYS ADULT FAMILY HOME LLC","OP    ","4520 23rd Ave SE","Lacey","WA","98503","Thurston","4520 23rd Ave SE","Lacey","WA","98503","(360) 706-2928","","","3F","SPMI, SPDE","1080XS-12 ","GICHOHI, ALICE W.","6","","","","770721","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=758701","No"," ",
"Mental Health, Dementia","Adult Family Home","752851","40010072","43657","AF  ","Black Lake ACH","OP    ","4007 61st Ct SW","Tumwater","WA","98512","Thurston","4007 61st Ct SW","Tumwater","WA","98512","(360) 972-2895","","(360) 338-0448","3F","SPMI, SPDE","1080XS-12 ","Edwards, Ramona M.","6","","","","1025752","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=752851","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=752851",
"Mental Health, Dementia","Specialized Behavior Support, HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","757155","40013375","49725","AF  ","Blessed Care AFH LLC 2","OP    ","3514 Hawthorne Place SE","Tumwater","WA","98501","Thurston","3514 Hawthorne Place SE","Tumwater","WA","98501","(646) 662-7355","","(360) 810-2052","3F","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Kassama, Abdoulie","6","","","","437947","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=757155","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=757155",
"Mental Health, Dementia","Specialized Behavior Support, HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","754368","40011044","45850","AF  ","Blessed Care AFH, LLC","OP    ","2265 Lakemoor Dr SW","Olympia","WA","98512","Thurston","2265 Lakemoor Dr SW","Olympia","WA","98512","(360) 489-1011","","(360) 810-2052","3F","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Kassama, Abdoulie","6","","","","437947","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754368","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=754368",
"Mental Health, Dementia, Developmental Disabilities","Adult Family Home","757586","40013828","50413","AF  ","Blessed Carol LLC","OP    ","4811 30th Ct SE","Lacey","WA","98503","Thurston","4811 30th Ct SE","Lacey","WA","98503","(360) 688-0687","","","3F","SPMI, SPDE, SPDD","1080XS-12 ","Njau, Caroline N.","6","","","","1086990","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=757586","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=757586",
"Mental Health, Dementia, Developmental Disabilities","HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","756263","40012552","48489","AF  ","Blessed Jones AFH LLC","OP    ","307 Hazelhurst Dr SE","Tumwater","WA","98501","Thurston","307 Hazelhurst Dr SE","Tumwater","WA","98501","(360) 349-2968","","","3F","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","NJAU, NELLY N.","6","","","","868789","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=756263","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=756263",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","757284","40013557","49991","AF  ","Blessedjones2 AFH LLC","OP    ","405 Hillcrest Dr SE","Tumwater","WA","98501","Thurston","405 Hillcrest Dr SE","Tumwater","WA","98501","(360) 349-2968","","(360) 252-8545","3F","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Mbugua, John","6","","","","1043534","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=757284","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=757284",
"Mental Health, Dementia, Developmental Disabilities","Adult Family Home","758416","40014616","51539","AF  ","BLESSEDJONES3 AFH LLC","OP    ","6016 W Sarazen St SE","Olympia","WA","98513","Thurston","6016 W Sarazen St SE","Olympia","WA","98513","(360) 349-2968","","","3F","SPMI, SPDE, SPDD","1080XS-12 ","Mbugua, Mary I","6","","","","1197257","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=758416","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=758416",
"Mental Health, Dementia, Developmental Disabilities","No Contract","759029","40015202","52385","AF  ","Blessedjones4 AFH LLC","OP    ","440 N 5th Ave SW","Tumwater","WA","98513","Thurston","440 N 5th Ave SW","Tumwater","WA","98512","(360) 349-2968","","","3F","SPMI, SPDE, SPDD","","Nganga, Patrick","6","","","","1279108","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=759029","No"," ",
"Dementia","HCS Meaningful Day, DDA Meaningful Day, Adult Family Home","754189","40010942","45635","AF  ","Brooks Blessings Lacey","OP    ","4720 Stikes Dr SE","Lacey","WA","98503","Thurston","8424 Barboullat St SW","Olympia","WA","98512","(360) 972-2409","","(360) 972-2412","3F","SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 ","Brooks, Lisa L.","6","","","","1019898","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754189","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=754189",
"Dementia","HCS Meaningful Day, DDA Meaningful Day, Adult Family Home","753112","40010265","44066","AF  ","Brooks Blessings West Olympia","OP    ","1627 12th Ave SW","Olympia","WA","98502","Thurston","8424 Barboullat St SW","Olympia","WA","98512","(360) 819-4927","(360) 539-7298","","3F","SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 ","Brooks, Lisa L.","6","","","","1019898","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753112","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=753112",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Expanded Community Services, Adult Family Home","416600","40004166","35908","AF  ","Calma Adult Family Home","OP    ","4625 31ST AVE SE","LACEY","WA","98503","Thurston","4625 31ST AVE SE","LACEY","WA","98503","(360) 491-3148","","(360) 491-3148","3F","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Calma, Elvira A.","2","","","","221476","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=416600","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=416600",
"Mental Health, Dementia","Adult Family Home","757715","40013896","50513","AF  ","campus green afh","OP    ","8612 Campus Green Ct NE","Lacey","WA","98516","Thurston","8612 Campus Green Ct NE","Lacey","WA","98516","(360) 239-5094","","","3F","SPMI, SPDE","1080XS-12 ","An, Changmin M.","6","","","","1021224","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=757715","No"," ",
"Mental Health, Dementia","No Contract","751470","40003614","40379","AF  ","Canna Court Adult Home Care","OP    ","1138 Canna Ct SE","Olympia","WA","98513","Thurston","1138 Canna Ct SE","Olympia","WA","98513","(360) 493-6808","","(360) 493-0513","3F","SPMI, SPDE","","Delosreyes, Josefina D.","5","","","","527767","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=751470","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=751470",
"Mental Health, Dementia","Adult Family Home","753081","40010228","44011","AF  ","Canterwood Estates AFH","OP    ","7424 Kenzi St SE","Olympia","WA","98513","Thurston","7424 Kenzi St SE","Olympia","WA","98513","(360) 972-2264","","(360) 972-2587","3F","SPMI, SPDE","1080XS-12 ","BACZAY, LASZLO N.","6","","","","546994","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753081","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=753081",
"Mental Health, Dementia","Specialized Behavior Support, HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","752789","40006388","42522","AF  ","Carbonel's Adult Family Home","OP    ","1518 Evanston Ct NE","Olympia","WA","98506","Thurston","1518 Evanston Ct NE","Olympia","WA","98506","(360) 786-0249","","(360) 539-7232","3F","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Carbonel, Francia E.","2","","","","500810","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=752789","No"," ",
"Mental Health, Dementia","Expanded Community Services, Adult Family Home","757648","40012660","50555","AF  ","CARELINK SENIOR CARE","OP    ","5009 18th Ave SE","Lacey","WA","98503","Thurston","5009 18th Ave SE","Lacey","WA","98503","(978) 996-6852","","","3F","SPMI, SPDE","1080XS-12 , 1080XS-12 ","Kaara Nderu, Damaris N.","6","","","","1106678","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=757648","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=757648",
"Mental Health, Dementia","Specialized Behavior Support, Expanded Community Services, Adult Family Home","758472","40014624","51548","AF  ","CAREPRO 3 AFH","OP    ","2906 Brentwood Dr SE","Lacey","WA","98503","Thurston","2906 Brentwood Dr SE","Lacey","WA","98503","(360) 915-6502","","","3F","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 ","Njau, Eunice","6","","","","1015402","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=758472","No"," ",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","754822","40011336","46407","AF  ","Carepro AFH LLC","OP    ","4711 23rd Ave SE","Lacey","WA","98503","Thurston","4711 23rd Ave SE","Lacey","WA","98503","(206) 307-4217","","(360) 347-9236","3F","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Njau, Eunice","6","","","","1015402","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754822","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=754822",
"Mental Health, Dementia","Specialized Behavior Support, Expanded Community Services, Adult Family Home","756579","40012917","49054","AF  ","Carepro2 AFH","OP    ","4725 16th Ave SE","Lacey","WA","98503","Thurston","4725 16th Ave SE","Lacey","WA","98503","(206) 307-4217","","(360) 625-6223","3F","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 ","Njau, Eunice","6","","","","1015402","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=756579","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=756579",
"Mental Health, Dementia, Developmental Disabilities","Expanded Community Services, Adult Family Home","757692","40013927","50562","AF  ","Caring Serenity LLC","OP    ","8336 Abington Loop SE","Olympia","WA","98513","Thurston","8336 Abington Loop SE","Olympia","WA","98513","(360) 350-0304","","(360) 485-4975","3F","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 ","Kinyanjui, Miriam N.","6","","","","575561","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=757692","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=757692",
"Mental Health, Dementia, Developmental Disabilities","Expanded Community Services, Adult Family Home","757579","40013803","50375","AF  ","CARMELHILLS AFH","OP    ","8531 29th Way SE","Olympia","WA","98513","Thurston","8531 29th Way SE","Olympia","WA","98513","(360) 628-8481","","","3F","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 ","Mbonde, Mariam S.","6","","","","927876","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=757579","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=757579",
"Mental Health, Dementia","Adult Family Home","755865","40007190","48257","AF  ","Carna Diaz Adult Family Home","OP    ","1501 EVANSTON CT NE","OLYMPIA","WA","98506","Thurston","1501 EVANSTON CT NE","OLYMPIA","WA","98506","(360) 357-6125","","(360) 455-4618","3F","SPMI, SPDE","1080XS-12 ","Diaz, Richard","5","","","","1025000","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=755865","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=755865",
"Mental Health, Dementia, Developmental Disabilities","HCS Meaningful Day, DDA Meaningful Day, Adult Family Home","756947","40013203","49494","AF  ","Carnelian Adult Family Home","OP    ","1305 Boone St SE","Lacey","WA","98503","Thurston","6815 S Thompson Ave","Tacoma","WA","98408","(206) 460-2763","","(253) 301-1009","3F","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","MAINA, JUSTUS W.","6","","","","531822","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=756947","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=756947",
"Mental Health, Dementia","Specialized Behavior Support, Expanded Community Services, Adult Family Home","755354","40011737","47102","AF  ","Chambers Adult Family Home","OP    ","2320 22nd Ave SE","Olympia","WA","98501","Thurston","2320 22nd Ave SE","Olympia","WA","98501","(206) 432-6702","","(360) 810-2328","3F","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 ","Mwangi, Edward M.","6","","","","491720","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=755354","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=755354",
"Mental Health, Dementia","HCS Meaningful Day, DDA Meaningful Day, Adult Family Home","754196","40008068","45591","AF  ","Charvie Adult Family Home LLC","OP    ","4017 SAN MAR DR NE","OLYMPIA","WA","98506     ","Thurston","4017 SAN MAR DR NE","OLYMPIA","WA","98506     ","(360) 455-5182","","","3F","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 ","TAMAYO, DEVIAN A.","5","","","","487646","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754196","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=754196",
"Mental Health, Dementia","HCS Meaningful Day, Adult Family Home","753595","40010064","44782","AF  ","Christian Adult Family Home","OP    ","1517 Evanston Ct NE","Olympia","WA","98506","Thurston","1517 Evanston Ct NE","Olympia","WA","98506","(360) 489-1301","","(360) 539-7232","3F","SPMI, SPDE","1080XS-12 , 1080XS-12 ","Asirit (Fernandez), Imelda M.","5","","","","1025582","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753595","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=753595",
"Mental Health, Dementia, Developmental Disabilities","HCS Meaningful Day, DDA Meaningful Day, Adult Family Home","753118","40010215","43975","AF  ","CJ Adult Family Home LLC","OP    ","1901 Lebanon St SE","Lacey","WA","98503","Thurston","1901 Lebanon St SE","Lacey","WA","98503","(360) 489-1205","(360) 413-0797","","3F","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Gorski, Celia D.","5","","","","469985","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753118","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=753118",
"Mental Health, Dementia, Developmental Disabilities","HCS Meaningful Day, DDA Meaningful Day, Adult Family Home","751475","40009053","40450","AF  ","CJ ADULT FAMILY HOME LLC","OP    ","1809 LEBANON ST SE","LACEY","WA","98503     ","Thurston","406 Ridge View Loop SE","Olympia","WA","98513","(360) 456-0710","","(360) 413-0797","3F","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Gorski, Celia D.","6","","","","469985","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=751475","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=751475",
"Mental Health, Dementia","Expanded Community Services, Adult Family Home","756046","40010225","48185","AF  ","Clarity Care AFH","OP    ","1930 Division St NW","Olympia","WA","98502","Thurston","1930 Division St NW","Olympia","WA","98502","(360) 982-2111","","(360) 350-0798","3F","SPMI, SPDE","1080XS-12 , 1080XS-12 ","Temu, Lazaro Y.","6","","","","1026221","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=756046","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=756046",
"Mental Health, Dementia","Expanded Community Services, Adult Family Home","758785","40014908","51957","AF  ","Clarity Care AFH 2","OP    ","1325 Hyak Ct NE","Olympia","WA","98516","Thurston","1325 Hyak Ct NE","Olympia","WA","98516","(360) 878-8274","","","3F","SPMI, SPDE","1080XS-12 , 1080XS-12 ","Temu, Lazaro Y.","6","","","","1026221","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=758785","No"," ",
"Mental Health, Dementia, Developmental Disabilities","Adult Family Home","758290","40014539","51427","AF  ","COMFORT CREST ADULT FAMILY HOME","OP    ","6318 Shady Ln SE","Lacey","WA","98503","Thurston","6318 Shady Ln SE","Lacey","WA","98503","(360) 995-6009","","","3F","SPMI, SPDE, SPDD","1080XS-12 ","Maina, Faith N.","6","","","","1139302","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=758290","No"," ",
"Mental Health, Dementia","Adult Family Home","757887","40014191","50906","AF  ","Comfort Living Adult Homecare LLC","OP    ","6436 Candace Ct SE","Lacey","WA","98513","Thurston","6436 Candace Ct SE","Lacey","WA","98513","(253) 341-6086","","","3F","SPMI, SPDE","1080XS-12 ","Hassan, Ubah H.","6","","","","627817","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=757887","No"," ",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Expanded Community Services, Adult Family Home","757196","40013444","49816","AF  ","Compassionate Care Home 2, LLC.","OP    ","1340 Farina Loop SE","Olympia","WA","98513","Thurston","1340 Farina Loop SE","Olympia","WA","98513","(360) 489-0223","","","3F","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Trinidad, Alyssa","6","","","","443890","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=757196","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=757196",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Expanded Community Services, Adult Family Home","753556","40010522","44710","AF  ","Compassionate Care Home LLC","OP    ","4601 39th Ave SE","Lacey","WA","98503","Thurston","4601 39th Ave SE","Lacey","WA","98503","(360) 763-6003","","(360) 350-5693","3F","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Trinidad, Alyssa","5","","","","443890","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753556","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=753556",
"Mental Health, Dementia, Developmental Disabilities","No Contract","759046","40015133","52279","AF  ","Curzzeincare","OP    ","5102 23rd Ave SE","Lacey","WA","98503","Thurston","5102 23rd Ave SE","Lacey","WA","98503","(360) 628-8418","","","3F","SPMI, SPDE, SPDD","","KARONJO, TITUS N.","6","","","","996647","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=759046","No"," ",
