"Speciality","contract","LicenseNumber","LocationNumber","FacInstanceId","FacilityType","FacilityName","FacilityStatus","LocationAddress","LocationCity","LocationState","LocationZipCode","LocationCounty","MailAddress","MailCity","MailState","MailZipCode","TelephoneNmbr","FaxNmbr","ConfidentialFaxNmbr","RCSRegionUnit","SpecialityCode","ContractCode","FacilityPOC","LicensedBedCount","LicenseExpirationDate","CheckCompleteDate","CheckType","POCId","MemoryCertFlag","Disclosure of Services","Has Reports?","Reports Location",
"Mental Health, Dementia, Developmental Disabilities","HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","755453","40011732","47085","AF  ","Rhehema Adult Family Home LLC","OP    ","711 N Main St","Pe Ell","WA","98572","Lewis","PO Box 183","Pe Ell","WA","98572","(360) 219-9973","","","3F","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","MURAGE, ROBERT M.","6","","","","167866","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=755453","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=755453",
"Mental Health, Dementia","HCS Meaningful Day, DDA Meaningful Day, Adult Family Home","755483","40010136","47810","AF  ","Silver Acres II","OP    ","1221 Johnson Rd","Centralia","WA","98531","Lewis","1266 SW 22nd St","Chehalis","WA","98532","(360) 206-0861","","(877) 695-2674","3F","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 ","Elsner, Danae T.","8","","","","480700","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=755483","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=755483",
"Mental Health, Dementia","HCS Meaningful Day, DDA Meaningful Day, Adult Family Home","755957","40008401","48421","AF  ","Silver Acres III","OP    ","821 H St","Centralia","WA","98531","Lewis","1266 SW 22nd St","Chehalis","WA","98532","(360) 206-0861","","","3F","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 ","Elsner, Danae T.","8","","","","480700","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=755957","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=755957",
"Mental Health, Dementia","HCS Meaningful Day, DDA Meaningful Day, Adult Family Home","754409","40011033","45830","AF  ","Silver Acres LLC","OP    ","1266 SW 22nd St","Chehalis","WA","98532","Lewis","1266 SW 22nd St","Chehalis","WA","98532","(360) 206-0861","","(360) 557-3189","3F","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 ","Elsner, Danae T.","8","","","","480700","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754409","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=754409",
"Mental Health, Dementia, Developmental Disabilities","HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","757816","40013586","50999","AF  ","Stars AFH 02","OP    ","2568 Kristine Court","Centralia","WA","98531","Lewis","2568 Kristine Court","Centralia","WA","98531","(201) 800-5723","","","3F","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Halley, Everline","6","","","","877894","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=757816","No"," ",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Expanded Community Services, Adult Family Home","759047","40015315","52538","AF  ","STARS AFH 03","OP    ","1308 Eshom Rd","Centralia","WA","98531","Lewis","1308 Eshom Rd","Centralia","WA","98531","(360) 807-4282","","","3F","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Halley, Everline","6","","","","877894","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=759047","No"," ",
"Mental Health, Dementia, Developmental Disabilities","HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","755985","40012274","48022","AF  ","Stars AFH LLC","OP    ","2517 Kristine Ct","Centralia","WA","98531","Lewis","2517 Kristine Ct","Centralia","WA","98531","(201) 800-5723","","","3F","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Halley, Everline","6","","","","877894","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=755985","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=755985",
"Mental Health, Dementia","Expanded Community Services, Adult Family Home","756417","40011140","48887","AF  ","Swaza AFH, LLC","OP    ","275 W Vine St","Napavine","WA","98532","Lewis","275 W Vine St","Napavine","WA","98532","(360) 262-0433","","(360) 219-1550","3F","SPMI, SPDE","1080XS-12 , 1080XS-12 ","Wanjema, Josephine","6","","","","1019174","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=756417","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=756417",
"Mental Health, Dementia","Adult Family Home","758342","40014517","51396","AF  ","The Adult Family Home Masters 2","OP    ","1514 View Ave","Centralia","WA","98531","Lewis","2748 Alpine Dr SE","Auburn","WA","98002","(253) 457-2326","","","3F","SPMI, SPDE","1080XS-12 ","Gakuru, Lucy N.","6","","","","556117","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=758342","No"," ",
"Mental Health, Dementia, Developmental Disabilities","No Contract","759002","40015187","52361","AF  ","The Precious Gift Adult Family Home","OP    ","710 Bengal Ct","Centralia","WA","98531","Lewis","710 Bengal Ct","Centralia","WA","98531","(360) 807-4032","","","3F","SPMI, SPDE, SPDD","","Hinga, Winnie","5","","","","1276179","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=759002","No"," ",
"Developmental Disabilities","Private Duty Nursing, Adult Family Home","754038","40010767","45258","AF  ","Vivian's House Young Adult Center","OP    ","230 Washington Way Bldg  B","Centralia","WA","98531","Lewis","230 Washington Way Bldg  B","Centralia","WA","98531","(360) 736-9178","","(360) 736-8312","3F","SPDD","1080XS-12 , 1080XS-12 ","Dickson, Angela","6","","","","1021644","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754038","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=754038",
"Mental Health, Dementia","Adult Family Home","750894","40008572","39680","AF  ","HAMLET HOUSE","OP    ","273 VILLAGE RD","LOPEZ ISLAND","WA","98261     ","San Juan","PO BOX 172","LOPEZ ISLAND","WA","98261","(360) 468-3800","(360) 468-7943","","2B","SPMI, SPDE","1080XS-12 ","Hatchel, Amy","8","","","","1021617","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=750894","No"," ",
"Dementia","HCS Meaningful Day, DDA Meaningful Day, Adult Family Home","752235","40007024","41732","AF  ","ORCAS LOVING CARE INC","OP    ","113 MICHAEL LANE","EASTSOUND","WA","98245","San Juan","113 MICHAEL LANE","EASTSOUND","WA","98245","(360) 376-2463","","(360) 376-2463","2B","SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 ","Tyree, Timothy","3","","","","1023640","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=752235","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=752235",
