"Speciality","contract","LicenseNumber","LocationNumber","FacInstanceId","FacilityType","FacilityName","FacilityStatus","LocationAddress","LocationCity","LocationState","LocationZipCode","LocationCounty","MailAddress","MailCity","MailState","MailZipCode","TelephoneNmbr","FaxNmbr","ConfidentialFaxNmbr","RCSRegionUnit","SpecialityCode","ContractCode","FacilityPOC","LicensedBedCount","LicenseExpirationDate","CheckCompleteDate","CheckType","POCId","MemoryCertFlag","Disclosure of Services","Has Reports?","Reports Location",
"Mental Health, Dementia, Developmental Disabilities","WCF AFH SOW, Specialized Behavior Support, Expanded Community Services, Adult Family Home","754056","40010791","45306","AF  ","Camas Lily AFH","OP    ","14016 NE 35th Circle","Vancouver","WA","98682","Clark","14016 NE 35th Circle","Vancouver","WA","98682","(360) 910-3450","","(360) 947-2156","3F","SPMI, SPDE, SPDD","1403XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Bentea, Carmen","6","","","","174271","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754056","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=754056",
"Mental Health, Dementia","No Contract","754776","40011305","46359","AF  ","Camas View Senior Care LLC ","OP    ","3301 NW 16th Ave","Camas","WA","98607","Clark","3301 NW 16th Ave","Camas","WA","98607","(360) 907-1189","","(360) 833-0128","3F","SPMI, SPDE","","Fiscu, Delia","8","","","","486226","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754776","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=754776",
"Mental Health, Dementia, Developmental Disabilities","Private Duty Nursing, Adult Family Home","456900","40004569","36305","AF  ","CANYON CREEK ADULT FAMILY HOME","OP    ","22918 NE 169TH ST","BRUSH PRAIRIE","WA","98606","Clark","22918 NE 169TH ST","BRUSH PRAIRIE","WA","98606","(360) 882-0710","","(360) 253-2043","3F","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 ","Vierck, Darren D.","6","","","","1022010","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=456900","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=456900",
"Mental Health, Dementia, Developmental Disabilities","HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","755791","40012031","47604","AF  ","Care About Us Adult Family Home Care LLC","OP    ","318 SE 153rd Ct","Vancouver","WA","98684","Clark","318 SE 153rd Ct","Vancouver","WA","98684","(360) 606-5821","","(360) 597-4047","3F","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Candell, Bernadette","6","","","","1023115","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=755791","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=755791",
"Mental Health, Dementia, Developmental Disabilities","Expanded Community Services, Adult Family Home","758211","40014425","51227","AF  ","Care About Us Adult Family Home LLC","OP    ","10613 NE 90th St","Vancouver","WA","98662","Clark","10613 NE 90th St","Vancouver","WA","98662","(360) 360-4029","(360) 597-4047","","3F","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 ","Candell, Bernadette","6","","","","1023115","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=758211","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=758211",
"Mental Health, Dementia, Developmental Disabilities","HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","755461","40011802","47211","AF  ","Care at the Cedars Adult Family Home","OP    ","1804 SE 43rd Way","Brush Prairie ","WA","98606","Clark","1804 SE 43rd Way","Brush Prairie ","WA","98606","(360) 723-0065","","(360) 723-0426","3F","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Vitug, Mae Anne","6","","","","558157","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=755461","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=755461",
"Mental Health, Dementia, Developmental Disabilities","Adult Family Home","758285","40014509","51387","AF  ","CARE FOR YOU Adult Family Home LLC","OP    ","306 S Fredericksburg Way","Vancouver","WA","98664","Clark","306 S Fredericksburg Way","Vancouver","WA","98664","(564) 237-8254","","","3F","SPMI, SPDE, SPDD","1080XS-12 ","Joba, Damme","6","","","","1180952","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=758285","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=758285",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Private Duty Nursing, HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","755329","40003728","47349","AF  ","Care N Love AFH II","OP    ","12314 NE 8TH ST","VANCOUVER","WA","98684","Clark","PO Box 17492","Portland","OR","97217","(360) 448-7084","","(360) 448-7084","3F","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Lalangan, Socorro C.","6","","","","160020","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=755329","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=755329",
"Mental Health, Dementia","Adult Family Home","756932","40013228","49526","AF  ","Care Services AFH LLC","OP    ","307 NW 16th Ave","Battle Ground","WA","98604","Clark","307 NW 16th Ave","Battle Ground","WA","98604","(360) 903-5595","","","3F","SPMI, SPDE","1080XS-12 ","Torres, Flor P.","6","","","","1026141","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=756932","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=756932",
"Mental Health, Dementia","WCF AFH SOW, Adult Family Home","758063","40014231","50968","AF  ","Careguard 2 Adult Family Home LLC","OP    ","6305 NE 127th St","Vancouver","WA","98686","Clark","6305 NE 127th St","Vancouver","WA","98686","(360) 524-3567","","(360) 326-1777","3F","SPMI, SPDE","1403XS-12 , 1080XS-12 ","Lee, Stanley","6","","","","998619","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=758063","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=758063",
"Mental Health, Dementia","Expanded Community Services, Adult Family Home","758979","40010993","52576","AF  ","CareGuard Adult Family Home LLC","OP    ","16307 NE 81ST ST","VANCOUVER","WA","98682","Clark","16307 NE 81st St","Vancouver","WA","98682","(360) 831-0698","","","3F","SPMI, SPDE","1080XS-12 , 1080XS-12 ","Lee, Trisha U.","6","","","","626999","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=758979","No"," ",
"Mental Health, Dementia","HCS Meaningful Day, DDA Meaningful Day, Adult Family Home","753489","40006378","44659","AF  ","Carmen's Quality Home Care","OP    ","2504 NE 94TH ST","VANCOUVER","WA","98665","Clark","2504 NE 94TH ST","VANCOUVER","WA","98665","(360) 891-7899","","(360) 696-1222","3F","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 ","Craciun, Alina","6","","","","1018601","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753489","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=753489",
"Mental Health, Dementia, Developmental Disabilities","Expanded Community Services, DDA Meaningful Day, Adult Family Home","752929","40010106","43746","AF  ","Carson Adult Family Home LLC","OP    ","11839 SE Riveridge Drive","Vancouver","WA","98683","Clark","11839 SE Riveridge Drive","Vancouver","WA","98683","(360) 719-2949","","(360) 984-6314","3F","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Carson, Elizabeth P.","4","","","","493003","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=752929","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=752929",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","756590","40011060","49074","AF  ","Cascade Highlands AFH LLC","OP    ","1819 SE Solomon Loop","Vancouver","WA","98683","Clark","","","  ","","(360) 828-7657","","(360) 334-9955","3F","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Smith, Andrew W.","6","","","","994936","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=756590","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=756590",
"Mental Health, Dementia, Developmental Disabilities","Adult Family Home","755242","40011553","46763","AF  ","Cascade One Adult Family Home, LLC","OP    ","14308 SE 9th St","Vancouver","WA","98683","Clark","14308 SE 9th St","Vancouver","WA","98683","(360) 718-8655","(360) 718-8655","","3F","SPMI, SPDE, SPDD","1080XS-12 ","Deocares, Madonna","6","","","","1024131","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=755242","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=755242",
"Mental Health, Dementia","HCS Meaningful Day, DDA Meaningful Day, Adult Family Home","752995","40010172","43878","AF  ","Cascade Park Care Home","OP    ","7506 NE 124th Ave","Vancouver","WA","98682","Clark","7506 NE 124th Ave","Vancouver","WA","98682","(360) 260-3749","(360) 254-2250","","3F","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 ","MIRZA, DOINA","6","","","","1018501","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=752995","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=752995",
"Mental Health, Dementia, Developmental Disabilities","HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","751688","40008332","40784","AF  ","Casey's Adult Family Home, LLC","OP    ","23901 NE 120th Ct","Battle Ground","WA","98604","Clark","23901 NE 120th Ct","Battle Ground","WA","98604","(360) 687-8016","","(360) 687-4269","3F","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Ngipol, Adela M.","6","","","","651356","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=751688","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=751688",
"Mental Health, Dementia","HCS Meaningful Day, DDA Meaningful Day, Adult Family Home","755624","40005405","48004","AF  ","Cedar Highlands Care","OP    ","6121 NE 20th Ct","Vancouver","WA","98665","Clark","PO Box 1772","Battle Ground","WA","98604","(360) 737-8601","","(360) 737-1721","3F","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 ","Huegel, Cameron J.","8","","","","465455","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=755624","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=755624",
"Mental Health, Dementia","Adult Family Home","758423","40014570","51480","AF  ","Cedar Ridge AFH","OP    ","1101 NE 89th Ave","Vancouver","WA","98664","Clark","1101 NE 89th Ave","Vancouver","WA","98664","(503) 997-1218","","","3F","SPMI, SPDE","1080XS-12 ","Bonchis, Cassandra","6","","","","1189601","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=758423","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=758423",
"Mental Health, Dementia","Adult Family Home","753676","40010608","44905","AF  ","Cedars View Senior Care LLC","OP    ","15109 NE Cedars View Dr.","Brush Prairie","WA","98606","Clark","15109 NE Cedars View Dr.","Brush Prairie","WA","98606","(360) 558-7768","","(360) 558-7758","3F","SPMI, SPDE","1080XS-12 ","MOLDOVAN, DANIELA M.","6","","","","481398","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753676","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=753676",
"Mental Health, Dementia, Developmental Disabilities","Adult Family Home","758178","40014189","50904","AF  ","CERRERO ANGELS ADULT FAMILY HOME, LLC","OP    ","1402 NW 120th St","Vancouver","WA","98685","Clark","1402 NW 120th St","Vancouver","WA","98685","(360) 258-0673","","(360) 838-2022","3F","SPMI, SPDE, SPDD","1080XS-12 ","Ibarreta, Janelle","6","","","","515351","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=758178","No"," ",
"Mental Health, Dementia","No Contract","758642","40014576","51487","AF  ","CH SENIOR LIVING","OP    ","1812 NE 148th Ct","Vancouver","WA","98684","Clark","1812 NE 148th Ct","Vancouver","WA","98684","(360) 907-1368","","","3F","SPMI, SPDE","","Cheptea, Dorotea","6","","","","490399","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=758642","No"," ",
"Mental Health, Dementia, Developmental Disabilities","Adult Family Home","758210","40014313","51075","AF  ","Cherry Hill Care AFH Inc","OP    ","806 NW 78th St","Vancouver","WA","98665","Clark","806 NW 78th St","Vancouver","WA","98665","(360) 787-2201","","","3F","SPMI, SPDE, SPDD","1080XS-12 ","Ederer, Cristina","5","","","","1153287","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=758210","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=758210",
"Mental Health, Dementia","HCS Meaningful Day, DDA Meaningful Day, Adult Family Home","753933","40004372","45298","AF  ","Chriscare AFH LLC","OP    ","6308 NE 108TH CT","Vancouver","WA","98662","Clark","6308 NE 108TH CT","Vancouver","WA","98662","(360) 882-8965","","(360) 314-6798","3F","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 ","Avram, Adina","6","","","","1023106","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753933","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=753933",
"Mental Health, Dementia","HCS Meaningful Day, DDA Meaningful Day, Adult Family Home","757026","40013341","49681","AF  ","Christina's Place LLC","OP    ","22616 NW 11th Ave","Ridgefield","WA","98642","Clark","22616 NW 11th Ave","Ridgefield","WA","98642","(360) 887-4729","","(360) 887-4729","3F","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 ","Soare, Christina A.","6","","","","974925","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=757026","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=757026",
"Mental Health, Dementia","Adult Family Home","750432","40000536","38955","AF  ","COLUMBIA ADULT FOSTER HOME","OP    ","14311 SE 15TH ST","VANCOUVER","WA","98683","Clark","14311 SE 15TH ST","VANCOUVER","WA","98683","(360) 882-6594","","(360) 882-7462","3F","SPMI, SPDE","1080XS-12 ","BUDAU, GICU","6","","","","1022946","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=750432","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=750432",
"Mental Health, Dementia, Developmental Disabilities","DDA Meaningful Day, Adult Family Home","755892","40012120","47745","AF  ","Columbia Cove AFH LLC","OP    ","916 SE 98th Ave","Vancouver","WA","98664","Clark","916 SE 98th Ave","Vancouver","WA","98664","(909) 456-5739","(360) 547-6551","","3F","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 ","Hika, Mengistu","6","","","","937360","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=755892","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=755892",
"Mental Health, Dementia","Private Duty Nursing, Adult Family Home","757076","40010220","49562","AF  ","Columbia Vent Care Adult Family Home","OP    ","216 NE 151ST AVE","VANCOUVER","WA","98684","Clark","802 SE 123rd Ave","Vancouver","WA","98684","(360) 828-1873","","","3F","SPMI, SPDE","1080XS-12 , 1080XS-12 ","Driver, Evelyn","6","","","","1022895","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=757076","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=757076",
"Mental Health, Dementia","Adult Family Home","758363","40014650","51590","AF  ","COMFORT COVE ADULT FAMILY HOME LLC","OP    ","4714 NE 128th Ct","Vancouver","WA","98682","Clark","4714 NE 128th Ct","Vancouver","WA","98682","(360) 518-3566","","","3F","SPMI, SPDE","1080XS-12 ","Damian, Dana","6","","","","1201154","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=758363","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=758363",
"Mental Health, Dementia, Developmental Disabilities","Adult Family Home","758300","40014571","51481","AF  ","Comfort Cove LLC","OP    ","12701 SE Angus St","Vancouver","WA","98683","Clark","12701 SE Angus St","Vancouver","WA","98683","(360) 787-7822","","","3F","SPMI, SPDE, SPDD","1080XS-12 ","NJAU, FRANCIS K.","6","","","","1160450","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=758300","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=758300",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","757022","40013320","49652","AF  ","COMFORT LIFE LLC","OP    ","18516 NE 158th St","Brush Prairie","WA","98606","Clark","18516 NE 158th St","Brush Prairie","WA","98606","(360) 828-8620","","","3F","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Hulyi, Nina N.","6","","","","582687","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=757022","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=757022",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","756125","40012237","47950","AF  ","Comfort Senior Care LLC","OP    ","17200 NE 199th St","Battle Ground","WA","98604","Clark","17200 NE 199th St","Battle Ground","WA","98604","","","(360) 852-8623","3F","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Ursu, Dorina","6","","","","791976","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=756125","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=756125",
"Mental Health, Dementia","HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","752337","40009272","41831","AF  ","Companion Adult Family Home","OP    ","10605 SE 3rd St","Vancouver","WA","98664","Clark","10605 SE 3rd St","Vancouver","WA","98664","(503) 998-1922","(360) 597-3149","","3F","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Kurko, Jeany K.","6","","","","1017528","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=752337","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=752337",
"Mental Health, Dementia, Developmental Disabilities","Adult Family Home","758175","40014357","51144","AF  ","Compassion First Adult Family Home Inc","OP    ","8711 NE 36th Ave","Vancouver","WA","98665","Clark","8711 NE 36th Ave","Vancouver","WA","98665","(564) 208-1628","","","3F","SPMI, SPDE, SPDD","1080XS-12 ","MBUGUA, TABITHA N.","6","","","","821349","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=758175","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=758175",
"Mental Health, Dementia","Adult Family Home","754527","40011067","45898","AF  ","Cornerstone","OP    ","10710 NE 86th Circle","Vancouver","WA","98662","Clark","10710 NE 86th Circle","Vancouver","WA","98662","(360) 314-6459","","(360) 258-1857","3F","SPMI, SPDE","1080XS-12 ","BIGUN, TAMILA Y.","6","","","","618161","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754527","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=754527",
"Mental Health, Dementia, Developmental Disabilities","WCF Respite, WCF AFH SOW, HCS Meaningful Day, DDA Meaningful Day, Adult Family Home","756122","40012458","48336","AF  ","Cougar Crest Family Home","OP    ","302 NW 104th St","Vancouver","WA","98685","Clark","302 NW 104th St","Vancouver","WA","98685","(805) 827-8378","","","3F","SPMI, SPDE, SPDD","1403XS-12 , 1403XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Amankwa-Poku, Rosemary O.","6","","","","698237","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=756122","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=756122",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","756539","40012715","48751","AF  ","Country Haven Senior Home Inc","OP    ","6620 Kansas St","Vancouver","WA","98661","Clark","6620 Kansas St","Vancouver","WA","98661","(360) 571-4681","","","3F","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Gichanga, Elvie W.","6","","","","494670","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=756539","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=756539",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","757223","40013365","49712","AF  ","Country Haven Senior Home-2 INC","OP    ","5024 NE 24TH AVE","Vancouver","WA","98663","Clark","5024 NE 24TH AVE","Vancouver","WA","98663","(360) 433-2825","","","3F","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Gichanga, Elvie W.","6","","","","494670","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=757223","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=757223",
"Mental Health, Dementia","No Contract","757231","40013298","49623","AF  ","Countryside Home Care LLC","OP    ","15302 NE 9th Street","Vancouver","WA","98684","Clark","15302 NE 9th Street","Vancouver","WA","98684","(360) 216-5820","","(888) 336-8646","3F","SPMI, SPDE","","BARON, DAN V.","6","","","","480435","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=757231","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=757231",
"Mental Health, Dementia","HCS Meaningful Day, DDA Meaningful Day, Adult Family Home","714100","40007141","38427","AF  ","COZY PALACE AFH LLC","OP    ","718 NW 23RD ST","BATTLE GROUND","WA","98604","Clark","718 NW 23rd St","Battle Ground","WA","98604","(360) 687-2843","","(360) 666-8215","3F","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 ","Tkachuk, Mariya I.","6","","","","1021270","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=714100","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=714100",
"Mental Health, Dementia","Adult Family Home","758532","40008330","51734","AF  ","CREEKSIDE LEGACY AFH LLC","OP    ","1914 SE 101st Ave","VANCOUVER","WA","98664","Clark","1914 SE 101st Ave","VANCOUVER","WA","98664","(360) 693-0070","","","3F","SPMI, SPDE","1080XS-12 ","Blaj, Victoria","5","","","","1180436","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=758532","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=758532",
"Mental Health, Dementia, Developmental Disabilities","HCS Meaningful Day, DDA Specialty AFH Pilot, DDA Meaningful Day, Adult Family Home","43700","40000437","31543","AF  ","CRISTINA LOWRY AFH","OP    ","13315 NE 34TH CIRCLE","VANCOUVER","WA","98682","Clark","13315 NE 34TH CIRCLE","VANCOUVER","WA","98682","(360) 253-0043","","(360) 253-0043","3F","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Lowry, Cristina E.","6","","","","1021634","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=43700","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=43700",
"Mental Health, Dementia","No Contract","758287","40005218","51599","AF  ","DAHLIA SENIOR CARE LLC","OP    ","304 NE 129TH ST","VANCOUVER","WA","98685","Clark","304 NE 129TH ST","VANCOUVER","WA","98685","(360) 953-8825","","","3F","SPMI, SPDE","","Ardeleanu, Corneliu","6","","","","477868","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=758287","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=758287",
"Mental Health, Dementia","HCS Meaningful Day, DDA Meaningful Day, Adult Family Home","537600","40005376","36974","AF  ","DANIEL & DANA RUSNAK AFH","OP    ","12603 NE 44TH ST","VANCOUVER","WA","98682","Clark","12603 NE 44TH ST","VANCOUVER","WA","98682","(360) 896-7320","","(360) 896-8927","3F","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 ","Rusnak, Dana M.","6","","","","1023152","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=537600","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=537600",
"Mental Health, Dementia, Developmental Disabilities","Expanded Community Services, Adult Family Home","752020","40002993","41300","AF  ","Davis Quality Adult Home Care","OP    ","9114 NE 82nd St","Vancouver","WA","98662","Clark","9114 NE 82nd St","Vancouver","WA","98662","(360) 574-3694","","(360) 882-1636","3F","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 ","Davis, Bryan K.","6","","","","952809","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=752020","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=752020",
"Mental Health, Dementia","Adult Family Home","755975","40009881","47980","AF  ","Daybreak Adult Family Home","OP    ","24711 NE 98th Court","Battle Ground","WA","98604","Clark","24711 NE 98th Court","Battle Ground","WA","98604","(360) 687-2921","","(360) 681-2921","3F","SPMI, SPDE","1080XS-12 ","Lund, Nara","5","","","","1018387","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=755975","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=755975",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","753247","40010348","44231","AF  ","Dayspring Memory Care LLC","OP    ","1712 NW 149th St","Vancouver","WA","98685","Clark","2101 NW 127th St","Vancouver","WA","98685","(360) 993-2610","","(360) 852-8869","3F","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Maxaner, Madonna R.","8","","","","781991","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753247","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=753247",
